Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	q_12	q_13	q_21	q_23	q_31	q_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta[1]	speciation_beta[2]
1616	-8371.169	-8373.376	2.206056	0.0197147	0.0734443	0.0653377	0.00147976	0.00551265	0.00490418	-3.92639	-2.61123	-2.72819	-2.58948	-0.40514	0.1682696	5.014963e-06	0.004632149	0.2347123	8.458921e-06	3.28399e-05	0.003409795	0.1439251	0.0214731	0.129699	0.105135	0.587728	0.0609418	0.0950242	0.212272	0.0115354	0.100713	0.289857	0.0157515	0.137524	-1.54989	-4.46234	-2.29548	0.311521	1.39327
1617	-8370.894	-8372.604	1.709875	0.019638	0.0728231	0.0615487	0.00139823	0.00518502	0.00438228	-3.93029	-2.61972	-2.78793	-2.64226	-0.462393	0.1555963	4.620911e-06	0.004632149	0.2347123	1.048124e-05	6.181231e-05	0.003025922	0.1329402	0.0214731	0.129699	0.105135	0.587728	0.0609418	0.0950242	0.212272	0.0115354	0.100713	0.289857	0.0157515	0.137524	-1.54989	-4.46234	-2.29548	0.311521	1.39327
1618	-8369.49	-8372.121	2.631017	0.0215391	0.0715041	0.0615487	0.0016487	0.00547326	0.00471123	-3.83789	-2.638	-2.78793	-2.56988	-0.462393	0.1211003	4.171559e-06	0.005885351	0.2347123	7.166515e-06	6.181231e-05	0.001120826	0.1329402	0.0178761	0.107972	0.0875232	0.489276	0.218246	0.0791064	0.212272	0.0115354	0.0933434	0.287408	0.0156184	0.126383	-1.54989	-4.46234	-2.37147	0.303036	1.37101
1619	-8369.704	-8372.024	2.319988	0.0251446	0.0679931	0.0555589	0.00192469	0.00520451	0.00425275	-3.68311	-2.68835	-2.89031	-2.56988	-0.462393	0.1149274	4.162666e-06	0.005885351	0.2347123	1.026085e-05	7.733586e-05	0.001418872	0.1329402	0.0178761	0.107972	0.0875232	0.489276	0.218246	0.0791064	0.212272	0.0115656	0.0933434	0.286688	0.0156202	0.126067	-1.54989	-4.45972	-2.37147	0.300526	1.39611
1620	-8370.465	-8372.317	1.851874	0.0262742	0.0679931	0.0516723	0.00201116	0.00520451	0.00395524	-3.63917	-2.68835	-2.96283	-2.56988	-0.462393	0.1376913	3.583829e-06	0.005714718	0.2347123	1.649851e-05	7.733586e-05	0.001923227	0.1329402	0.0259188	0.0871337	0.00587174	0.31922	0.491877	0.0699788	0.212272	0.0116698	0.0933434	0.286688	0.0157609	0.126067	-1.54989	-4.45075	-2.37147	0.300526	1.48883
1621	-8369.399	-8371.642	2.24292	0.0266345	0.0679931	0.0516723	0.00188062	0.00480089	0.0036485	-3.62555	-2.68835	-2.96283	-2.6506	-0.462393	0.1517731	4.615118e-06	0.003916091	0.2347123	1.154002e-05	6.760676e-05	0.001624177	0.1329402	0.0259188	0.0871337	0.00587174	0.31922	0.491877	0.0699788	0.212272	0.0116698	0.0933434	0.286688	0.0157609	0.126067	-1.54989	-4.45075	-2.37147	0.300526	1.40898
1622	-8369.708	-8372.611	2.902767	0.0288025	0.0679931	0.0542036	0.00208484	0.00492159	0.00392346	-3.54729	-2.68835	-2.91501	-2.62577	-0.462393	0.1241946	4.117181e-06	0.002583055	0.2347123	1.154002e-05	7.35602e-05	0.0009330294	0.1329402	0.030967	0.104105	0.00701537	0.186625	0.58768	0.0836084	0.206558	0.011688	0.0933434	0.278971	0.0157855	0.126067	-1.57717	-4.44919	-2.37147	0.300526	1.40898
1623	-8369.84	-8372.663	2.822973	0.031069	0.0679931	0.052768	0.00230001	0.00503347	0.00390637	-3.47155	-2.68835	-2.94185	-2.6033	-0.462393	0.1194914	6.382641e-06	0.003644552	0.2347123	1.130131e-05	7.517549e-05	0.0009330294	0.1221806	0.0310979	0.104545	0.00704503	0.228942	0.544409	0.0839619	0.206558	0.011688	0.0933434	0.278971	0.0157855	0.126067	-1.57717	-4.44919	-2.37147	0.300526	1.49045
1624	-8368.943	-8372.507	3.564301	0.0333669	0.0679931	0.0500325	0.00247012	0.00503347	0.00370386	-3.40019	-2.68835	-2.99508	-2.6033	-0.462393	0.1082275	6.038738e-06	0.002173193	0.2347123	1.439545e-05	5.560223e-05	0.0004515348	0.1211188	0.0310979	0.104545	0.00704503	0.228942	0.544409	0.0839619	0.206558	0.0122022	0.0965923	0.278971	0.0164799	0.130455	-1.57717	-4.40614	-2.33726	0.300526	1.52882
1625	-8367.726	-8370.099	2.373326	0.0345359	0.0702098	0.0500325	0.00233822	0.00475348	0.0033874	-3.36576	-2.65627	-2.99508	-2.69261	-0.462393	0.1161258	5.913675e-06	0.002571685	0.2347123	2.061762e-05	0.0001288611	0.0006978614	0.1347234	0.0244787	0.130504	0.00554549	0.344851	0.428531	0.0660905	0.207109	0.0122022	0.0968226	0.284939	0.0167877	0.133208	-1.57451	-4.40614	-2.33487	0.319032	1.52882
1626	-8369.094	-8371.408	2.314463	0.0355021	0.0718605	0.0464789	0.00240364	0.00486525	0.00314681	-3.33816	-2.63303	-3.06876	-2.69261	-0.36804	0.1054806	7.015168e-06	0.002976812	0.2347123	2.061762e-05	0.0001693565	0.0006670144	0.1347234	0.0276231	0.147268	0.00625784	0.260693	0.483578	0.0745802	0.201521	0.0130449	0.0963428	0.277252	0.0179471	0.132548	-1.60186	-4.33936	-2.33984	0.319032	1.55306
1627	-8374.263	-8375.968	1.705447	0.0355021	0.0718605	0.0464789	0.00229465	0.00464464	0.00300412	-3.33816	-2.63303	-3.06876	-2.73901	-0.366897	0.1264197	8.28358e-06	0.002976812	0.2347123	2.481325e-05	0.0003574794	0.0008113343	0.1347234	0.02764	0.147357	0.00565171	0.260852	0.483873	0.0746257	0.201521	0.0141006	0.0879374	0.2713	0.0189831	0.118387	-1.60186	-4.26154	-2.43113	0.297331	1.57865
1628	-8373.263	-8373.979	0.7167481	0.0377407	0.0718605	0.0464789	0.00233258	0.00444138	0.00287266	-3.27702	-2.63303	-3.06876	-2.78376	-0.366897	0.1336061	8.639425e-06	0.004765838	0.2173172	3.389142e-05	0.0008350194	0.001057423	0.1347234	0.0309361	0.16493	0.00773102	0.471108	0.24177	0.083525	0.199281	0.0141006	0.0879374	0.268284	0.0189831	0.118387	-1.61304	-4.26154	-2.43113	0.297331	1.59718
1629	-8373.789	-8374.268	0.4786102	0.0377407	0.0718605	0.0464108	0.002245	0.00427461	0.00276074	-3.27702	-2.63303	-3.07022	-2.82203	-0.366897	0.1077664	7.046542e-06	0.003809415	0.2173172	2.605377e-05	0.001109265	0.001743894	0.1347234	0.0208082	0.110935	0.00520003	0.316876	0.162619	0.383561	0.199281	0.0132959	0.0879374	0.268284	0.0178998	0.118387	-1.61304	-4.3203	-2.43113	0.297331	1.51387
1630	-8373.637	-8374.936	1.298333	0.0347841	0.0723678	0.0497378	0.00226264	0.00470739	0.00323535	-3.3586	-2.62599	-3.00099	-2.73263	-0.366897	0.1047869	7.056956e-06	0.001863538	0.2173172	2.605377e-05	0.0008763097	0.00141607	0.1347234	0.0309586	0.060922	0.00773663	0.0877727	0.241945	0.570665	0.199281	0.0132959	0.0879374	0.268284	0.0178998	0.118387	-1.61304	-4.3203	-2.43113	0.297331	1.50534
1631	-8374.994	-8376.386	1.391571	0.0347841	0.0741079	0.0513651	0.00239347	0.00509932	0.00353441	-3.3586	-2.60223	-2.9688	-2.67641	-0.369279	0.102575	7.233938e-06	0.0007799816	0.2173172	4.836234e-05	0.001051254	0.002421672	0.1347234	0.0365836	0.0719912	0.00914233	0.10372	0.285905	0.492658	0.19609	0.0140872	0.0879374	0.263988	0.018965	0.118387	-1.62918	-4.26249	-2.43113	0.297331	1.45437
1632	-8374.151	-8374.748	0.5963589	0.0316012	0.0722861	0.0513651	0.00214691	0.00491093	0.00348962	-3.45456	-2.62712	-2.9688	-2.68917	-0.42533	0.08490153	5.988116e-06	0.001536119	0.2173172	7.68951e-05	0.001111187	0.002371134	0.1347234	0.0368612	0.0649486	0.00921171	0.104507	0.288075	0.496396	0.19609	0.0140426	0.0879374	0.282749	0.0202486	0.1268	-1.62918	-4.26566	-2.43113	0.365988	1.45437
1633	-8374.401	-8374.904	0.5030104	0.0291511	0.074303	0.0481361	0.00198045	0.00504796	0.00327025	-3.53526	-2.5996	-3.03372	-2.68917	-0.370812	0.103838	5.982155e-06	0.001533634	0.2173172	7.527093e-05	0.001111187	0.002371134	0.1347234	0.0368612	0.0649486	0.00921171	0.104507	0.288075	0.496396	0.196974	0.0140426	0.088941	0.284025	0.0202486	0.128247	-1.62468	-4.26566	-2.41978	0.365988	1.45437
1634	-8374.567	-8373.766	-0.8002569	0.0302857	0.0711083	0.0410203	0.00187529	0.00440303	0.00253998	-3.49708	-2.64355	-3.19369	-2.78191	-0.439306	0.1016379	5.79656e-06	0.002445732	0.2173172	9.817549e-05	0.002849604	0.002371134	0.1347234	0.112024	0.0598801	0.00849283	0.0963518	0.265594	0.457658	0.196974	0.0133235	0.088941	0.27342	0.0184944	0.123459	-1.62468	-4.31822	-2.41978	0.327937	1.50895
1635	-8373.14	-8372.592	-0.5472154	0.0302857	0.0688544	0.0410203	0.00197646	0.00449347	0.00267701	-3.49708	-2.67576	-3.19369	-2.72937	-0.445202	0.1009761	5.187193e-06	0.002445732	0.2173172	0.0001353218	0.001894769	0.001443033	0.1347234	0.210332	0.0532507	0.00755258	0.0856846	0.236189	0.40699	0.196974	0.0124326	0.088941	0.27342	0.0172577	0.123459	-1.62468	-4.38743	-2.41978	0.327937	1.57142
1636	-8373.813	-8372.858	-0.9545683	0.0302372	0.0811696	0.0410203	0.00197329	0.00529717	0.00267701	-3.49868	-2.51121	-3.19369	-2.72937	-0.449391	0.09005086	5.370658e-06	0.00492661	0.2318984	0.0002237045	0.002407736	0.0007912087	0.1347234	0.222831	0.0564151	0.00800139	0.0907764	0.1908	0.431175	0.197635	0.0124326	0.0921057	0.274338	0.0172577	0.127852	-1.62133	-4.38743	-2.38482	0.327937	1.57142
1637	-8371.098	-8370.679	-0.4197523	0.0302372	0.0811696	0.0380935	0.00197329	0.00529717	0.002486	-3.49868	-2.51121	-3.26771	-2.72937	-0.449391	0.09207727	6.246653e-06	0.005383252	0.2318984	0.0002237045	0.001467688	0.000326404	0.1347234	0.16595	0.0420143	0.00595892	0.0676044	0.347231	0.371241	0.205306	0.0121485	0.0921057	0.284985	0.0168633	0.127852	-1.58326	-4.41055	-2.38482	0.327937	1.57142
1638	-8371.312	-8370.428	-0.8837289	0.0304101	0.0690266	0.0406031	0.00173635	0.00394128	0.00231836	-3.49298	-2.67326	-3.20391	-2.86299	-0.576458	0.09016639	7.542531e-06	0.005383252	0.2318984	0.0001270971	0.001943619	0.0004621015	0.1347234	0.16595	0.0420143	0.00595892	0.0676044	0.347231	0.371241	0.205306	0.0121485	0.0921057	0.284985	0.0168633	0.127852	-1.58326	-4.41055	-2.38482	0.327937	1.57142
1639	-8371.636	-8371.195	-0.4407913	0.0304101	0.0724421	0.0406031	0.00173635	0.0041363	0.00231836	-3.49298	-2.62497	-3.20391	-2.86299	-0.576458	0.09095122	8.195496e-06	0.005275333	0.2318984	0.000105149	0.001681133	0.0003920227	0.1420584	0.20426	0.0400845	0.00568521	0.0644992	0.331282	0.354189	0.205306	0.0130362	0.0921057	0.306084	0.0194352	0.137318	-1.58326	-4.34003	-2.38482	0.399361	1.41226
1640	-8370.226	-8370.144	-0.0824682	0.0304101	0.07788	0.0406031	0.00160165	0.00410182	0.0021385	-3.49298	-2.55259	-3.20391	-2.94374	-0.710087	0.1157043	9.555673e-06	0.005092357	0.2318984	7.839609e-05	0.0006854998	0.0004118983	0.1420584	0.484016	0.0432883	0.00613961	0.0696543	0.35776	0.0391421	0.205306	0.0129306	0.0921057	0.282978	0.0178225	0.126951	-1.58326	-4.34816	-2.38482	0.320868	1.38598
1641	-8369.116	-8369.373	0.2572389	0.0339363	0.081238	0.0406031	0.00180405	0.00431861	0.00215846	-3.38327	-2.51037	-3.20391	-2.93445	-0.686338	0.1451884	8.665741e-06	0.005092357	0.2318984	6.141859e-05	0.0006854998	0.0003030684	0.1420584	0.331336	0.057915	0.0197803	0.0931899	0.478644	0.0191345	0.208576	0.0129306	0.0955662	0.287485	0.0178225	0.131721	-1.56745	-4.34816	-2.34794	0.320868	1.44693
1642	-8368.103	-8368.48	0.3775265	0.0336899	0.0841743	0.0406031	0.00176087	0.00439955	0.00212221	-3.39056	-2.47487	-3.20391	-2.95139	-0.686338	0.1396274	8.818288e-06	0.005092357	0.2410549	6.34744e-05	0.0004589067	0.0003030684	0.1420584	0.558468	0.097616	0.0333398	0.157072	0.146213	0.00729086	0.208576	0.0129306	0.101719	0.287485	0.0178225	0.140202	-1.56745	-4.34816	-2.28554	0.320868	1.44693
1643	-8370.518	-8370.335	-0.183476	0.0401433	0.0841743	0.0373559	0.00170711	0.00357955	0.00158858	-3.2153	-2.47487	-3.28726	-3.15765	-0.686338	0.1342204	8.583277e-06	0.008204286	0.2325682	5.304255e-05	0.0004589067	0.0002386458	0.1420584	0.557322	0.0974157	0.0332714	0.15675	0.145913	0.00932769	0.224086	0.0129306	0.101719	0.308862	0.0178225	0.140202	-1.49573	-4.34816	-2.28554	0.320868	1.42352
1644	-8370.943	-8371.148	0.2047388	0.0389654	0.0841743	0.0373559	0.00165702	0.00357955	0.00158858	-3.24508	-2.47487	-3.28726	-3.15765	-0.686338	0.1342204	9.532076e-06	0.008686706	0.2325682	4.079209e-05	0.0005008224	0.0002025205	0.1162955	0.358073	0.141263	0.0482469	0.227303	0.211589	0.0135261	0.224086	0.0140492	0.101719	0.298301	0.0187022	0.135408	-1.49573	-4.26519	-2.28554	0.286074	1.44222
1645	-8369.437	-8369.273	-0.1639468	0.0389654	0.0841743	0.0357981	0.00165702	0.00357955	0.00152233	-3.24508	-2.47487	-3.32986	-3.15765	-0.686338	0.1245632	9.053258e-06	0.008686706	0.2325682	7.195905e-05	0.0003604125	0.0003206752	0.1266746	0.262777	0.0875265	0.0298938	0.065953	0.545469	0.00838078	0.224086	0.0140492	0.102533	0.298301	0.0187022	0.136491	-1.49573	-4.26519	-2.27757	0.286074	1.38377
1646	-8369.249	-8368.974	-0.2749609	0.0366973	0.0832063	0.036834	0.00150004	0.00340114	0.00150563	-3.30505	-2.48643	-3.30133	-3.19721	-0.587281	0.1161121	8.534158e-06	0.01180459	0.2325682	5.714285e-05	0.0003604125	0.0003418945	0.1266746	0.33336	0.0791465	0.0270317	0.0596386	0.493245	0.00757839	0.224086	0.0142568	0.102533	0.298301	0.0189785	0.136491	-1.49573	-4.25052	-2.27757	0.286074	1.36257
1647	-8370.078	-8369.468	-0.6102836	0.0382108	0.0786067	0.036834	0.0015619	0.00321313	0.00150563	-3.26464	-2.5433	-3.30133	-3.19721	-0.587281	0.1070269	9.563776e-06	0.008132313	0.2296366	7.376989e-05	0.0006772004	0.0004178923	0.1266746	0.33336	0.0791465	0.0270317	0.0596386	0.493245	0.00757839	0.220408	0.0142568	0.0988995	0.300186	0.0194172	0.134697	-1.51228	-4.25052	-2.31365	0.308925	1.36257
1648	-8372.463	-8370.686	-1.777201	0.036937	0.0786067	0.0398584	0.00150984	0.00321313	0.00162925	-3.29854	-2.5433	-3.22242	-3.19721	-0.656467	0.1187492	9.563776e-06	0.01888293	0.2296366	0.0001072794	0.001331832	0.0004297546	0.1359301	0.326397	0.0983801	0.0264671	0.0583929	0.482943	0.00742011	0.2134	0.0133735	0.0988995	0.290642	0.0182142	0.134697	-1.54459	-4.31448	-2.31365	0.308925	1.41031
1649	-8373.63	-8371.897	-1.732866	0.036937	0.08162	0.0398584	0.00150984	0.0033363	0.00162925	-3.29854	-2.50568	-3.22242	-3.19721	-0.663613	0.1137997	7.643809e-06	0.01599626	0.2296366	0.0001573294	0.001725561	0.0002478192	0.1449631	0.216399	0.0652254	0.0175476	0.0387142	0.657194	0.00491949	0.2134	0.0133735	0.0969138	0.290642	0.0182142	0.131993	-1.54459	-4.31448	-2.33393	0.308925	1.37233
1650	-8375.042	-8373.522	-1.520178	0.0377921	0.0841263	0.0398584	0.00154479	0.00343875	0.00162925	-3.27565	-2.47544	-3.22242	-3.19721	-0.635491	0.1158194	6.092257e-06	0.01765122	0.2296366	7.23662e-05	0.003263472	0.0002127146	0.1436908	0.189444	0.0571009	0.0153618	0.0338919	0.699894	0.00430671	0.215334	0.0133735	0.0940835	0.293517	0.0182292	0.128243	-1.53556	-4.31448	-2.36357	0.309745	1.29216
1651	-8376.375	-8374.59	-1.785717	0.0376322	0.0841263	0.0415075	0.00165679	0.00370374	0.00182741	-3.27989	-2.47544	-3.18188	-3.12298	-0.696986	0.1085347	6.36581e-06	0.02289689	0.213991	0.0001820569	0.003242528	0.0002127146	0.1436908	0.189444	0.0571009	0.0153618	0.0338919	0.699894	0.00430671	0.215334	0.0129751	0.0940835	0.293517	0.017686	0.128243	-1.53556	-4.34473	-2.36357	0.309745	1.19562
1652	-8375.286	-8373.128	-2.158043	0.0367089	0.0841263	0.0403552	0.00161614	0.00370374	0.00177668	-3.30474	-2.47544	-3.21003	-3.12298	-0.739434	0.1301413	6.161574e-06	0.02114099	0.213991	0.0001846705	0.00292298	0.0004782431	0.1436908	0.189444	0.0571009	0.0153618	0.0338919	0.699894	0.00430671	0.215334	0.0129256	0.102279	0.293517	0.0176185	0.139414	-1.53556	-4.34855	-2.28005	0.309745	1.1593
1653	-8377.194	-8374.949	-2.244203	0.0367089	0.0841263	0.0403552	0.00161832	0.00370874	0.00177907	-3.30474	-2.47544	-3.21003	-3.12163	-0.772154	0.1288718	5.138977e-06	0.02328148	0.213991	0.0001846705	0.003388332	0.0005022863	0.1436908	0.189444	0.0571009	0.0153618	0.0338919	0.699894	0.00430671	0.20373	0.0130145	0.0960414	0.2777	0.0177397	0.130912	-1.59096	-4.34169	-2.34298	0.309745	1.10546
1654	-8372.678	-8371.688	-0.989821	0.0367089	0.0821193	0.041034	0.00160873	0.00359879	0.00179827	-3.30474	-2.49958	-3.19335	-3.12757	-0.772154	0.1261671	4.810565e-06	0.01021194	0.213991	7.562722e-05	0.003388332	0.0002711508	0.1436908	0.570412	0.171929	0.046254	0.102048	0.0886751	0.0206822	0.206516	0.0130145	0.0922363	0.281497	0.0177397	0.125725	-1.57738	-4.34169	-2.3834	0.309745	1.01071
1655	-8374.639	-8373.237	-1.401692	0.0351352	0.0893446	0.041034	0.00153976	0.00391543	0.00179827	-3.34855	-2.41525	-3.19335	-3.12757	-0.772154	0.1509387	5.203858e-06	0.01333466	0.213991	9.770402e-05	0.005508983	0.0002269886	0.1436908	0.198055	0.320949	0.0863447	0.190508	0.165534	0.0386086	0.204093	0.0133397	0.0922363	0.290555	0.0189909	0.131311	-1.58918	-4.31701	-2.3834	0.353217	0.958093
1656	-8373.921	-8372.629	-1.292692	0.0360941	0.0893446	0.041034	0.00165322	0.00409227	0.00187949	-3.32163	-2.41525	-3.19335	-3.0834	-0.807439	0.1370534	5.128095e-06	0.01487004	0.2192023	5.998586e-05	0.003600222	0.0004371538	0.1436908	0.186987	0.303013	0.0815193	0.235747	0.156283	0.0364509	0.204093	0.0123869	0.0922363	0.283937	0.0172328	0.12832	-1.58918	-4.39111	-2.3834	0.330173	0.958093
1657	-8371.665	-8371.124	-0.5406997	0.0388433	0.0969254	0.041034	0.00175101	0.00436928	0.00184976	-3.24822	-2.33381	-3.19335	-3.09934	-0.934923	0.1305013	5.164637e-06	0.01089613	0.2192023	5.998586e-05	0.003252152	0.0001873971	0.1344925	0.191493	0.321072	0.0486281	0.241428	0.16005	0.0373293	0.204093	0.0133039	0.0922363	0.283937	0.0185085	0.12832	-1.58918	-4.3197	-2.3834	0.330173	0.913876
1658	-8372.203	-8372.037	-0.1655831	0.0388433	0.0969254	0.0413615	0.00175101	0.00436928	0.00186452	-3.24822	-2.33381	-3.18541	-3.09934	-0.934923	0.1342948	6.197618e-06	0.00799377	0.2192023	3.614404e-05	0.003728982	0.0001873971	0.1344925	0.186404	0.31254	0.0473358	0.261587	0.155796	0.0363373	0.204093	0.0133039	0.0994494	0.283937	0.0185085	0.138355	-1.58918	-4.3197	-2.30811	0.330173	0.892795
1659	-8370.611	-8371.059	0.4482494	0.0388484	0.0969254	0.0486405	0.00175124	0.00436928	0.00219265	-3.24809	-2.33381	-3.0233	-3.09934	-0.831422	0.1322925	5.692929e-06	0.005412548	0.2448858	3.173207e-05	0.002127244	0.0001851258	0.1344925	0.150671	0.252627	0.229959	0.211442	0.125931	0.0293716	0.204093	0.0137067	0.0944378	0.313678	0.0210663	0.145145	-1.58918	-4.28987	-2.35981	0.429789	0.892795
1660	-8371.233	-8371.511	0.2778852	0.037489	0.0969254	0.0485777	0.00179125	0.00463116	0.00232107	-3.28371	-2.33381	-3.02459	-3.04113	-0.803205	0.1610334	7.177861e-06	0.01011829	0.2448858	3.173207e-05	0.002127244	0.0001851258	0.1344925	0.168525	0.282563	0.257209	0.132106	0.140853	0.0187426	0.204093	0.0126042	0.0872874	0.313678	0.0193718	0.134155	-1.58918	-4.37373	-2.43855	0.429789	0.744785
1661	-8370.803	-8371.349	0.5466859	0.037489	0.0894471	0.0460187	0.00179125	0.00427384	0.0021988	-3.28371	-2.41411	-3.07871	-3.04113	-0.773197	0.1563312	6.425759e-06	0.01011829	0.2448858	2.359921e-05	0.002127244	0.0001528028	0.1344925	0.176028	0.19775	0.26866	0.190861	0.147124	0.019577	0.204093	0.0126042	0.0872874	0.300446	0.0185546	0.128496	-1.58918	-4.37373	-2.43855	0.386691	0.744785
1662	-8370.893	-8371.339	0.446066	0.0344341	0.0894471	0.0469221	0.00164528	0.00427384	0.00224197	-3.36871	-2.41411	-3.05927	-3.04113	-0.825884	0.1589113	6.041242e-06	0.006511675	0.2448858	1.877294e-05	0.00295353	0.0002272006	0.1344925	0.142137	0.299787	0.322235	0.0358968	0.176463	0.023481	0.204093	0.0126042	0.0872874	0.300446	0.0185546	0.128496	-1.58918	-4.37373	-2.43855	0.386691	0.717084
1663	-8370.081	-8371.013	0.9319615	0.0344341	0.0894471	0.0456619	0.00167093	0.00434046	0.00221576	-3.36871	-2.41411	-3.08649	-3.02567	-0.825884	0.1629217	6.614184e-06	0.006473461	0.2448858	7.661682e-06	0.004166273	0.0001640652	0.1344925	0.164389	0.237575	0.255365	0.0284475	0.139843	0.174381	0.204093	0.0126042	0.0908862	0.300446	0.0185546	0.133794	-1.58918	-4.37373	-2.39815	0.386691	0.704292
1664	-8371.466	-8372.341	0.8749103	0.0351749	0.0894471	0.0456619	0.00161882	0.00411653	0.00210145	-3.34742	-2.41411	-3.08649	-3.07864	-0.825884	0.1978991	8.558789e-06	0.0111551	0.2448858	3.989678e-06	0.003496829	0.0001754883	0.1244365	0.164389	0.237575	0.255365	0.0284475	0.139843	0.174381	0.209644	0.012446	0.0908862	0.308617	0.0183217	0.133794	-1.56234	-4.38636	-2.39815	0.386691	0.704292
1665	-8371.801	-8372.401	0.6000729	0.0336103	0.0931198	0.0381869	0.00154681	0.00428555	0.00175744	-3.39292	-2.37387	-3.26526	-3.07864	-0.825884	0.199251	8.448002e-06	0.008234805	0.2448858	6.893077e-06	0.004043756	0.0001481454	0.1244365	0.16446	0.237678	0.255476	0.0284598	0.139904	0.174022	0.209644	0.0124259	0.0908862	0.308617	0.0182922	0.133794	-1.56234	-4.38797	-2.39815	0.386691	0.704292
1666	-8373.995	-8373.981	-0.01389359	0.0329112	0.105618	0.037438	0.00151464	0.00486075	0.00172297	-3.41394	-2.24792	-3.28507	-3.07864	-0.811349	0.22526	6.291845e-06	0.008234805	0.2448858	1.763e-05	0.005133529	0.0001481454	0.1244365	0.117389	0.251068	0.269868	0.0300631	0.147786	0.183826	0.209644	0.0124259	0.0908862	0.310171	0.0183843	0.134467	-1.56234	-4.38797	-2.39815	0.391711	0.687553
1667	-8375.631	-8375.555	-0.07574042	0.0369996	0.103215	0.0404919	0.00170279	0.00475015	0.00186352	-3.29685	-2.27094	-3.20665	-3.07864	-0.890832	0.2164367	5.820771e-06	0.008234805	0.2448858	1.763e-05	0.006326604	0.0002260763	0.1244365	0.0383648	0.333738	0.269399	0.0274625	0.147529	0.183506	0.209644	0.012511	0.0908862	0.308792	0.0184279	0.133869	-1.56234	-4.38115	-2.39815	0.387257	0.549435
1668	-8374.76	-8374.84	0.08017618	0.0338005	0.0979534	0.0404919	0.00158329	0.00458834	0.00189673	-3.38728	-2.32326	-3.20665	-3.06097	-0.890832	0.2129365	6.959901e-06	0.01051079	0.2480679	1.515679e-05	0.006326604	0.0001403553	0.1244365	0.0838424	0.301338	0.243246	0.0726757	0.133207	0.165691	0.209644	0.012511	0.0908862	0.308792	0.0184279	0.133869	-1.56234	-4.38115	-2.39815	0.387257	0.549435
1669	-8375.367	-8375.351	-0.01532883	0.0297875	0.0979534	0.0404919	0.00149541	0.00491752	0.0020328	-3.51367	-2.32326	-3.20665	-2.99169	-0.83793	0.2305912	7.844209e-06	0.01494039	0.2480679	1.072455e-05	0.006326604	0.0001620548	0.1425899	0.0867057	0.263516	0.251553	0.0751576	0.137756	0.185312	0.209644	0.0120541	0.0908862	0.305761	0.0175805	0.132555	-1.56234	-4.41835	-2.39815	0.377392	0.549435
1670	-8375.249	-8375.729	0.4803292	0.0271224	0.0937552	0.0379411	0.0014955	0.00516955	0.00209203	-3.60739	-2.36707	-3.27172	-2.8979	-0.788077	0.1718295	6.721757e-06	0.01020672	0.2480679	1.206853e-05	0.005202055	0.0001620548	0.1425899	0.0576697	0.274755	0.167313	0.0499889	0.124186	0.326088	0.209644	0.0120541	0.0908862	0.295014	0.0169626	0.127896	-1.56234	-4.41835	-2.39815	0.341613	0.549435
1671	-8374.177	-8375.11	0.9330354	0.0288652	0.0922682	0.0388201	0.00167138	0.00534261	0.00224781	-3.54512	-2.38306	-3.24882	-2.84898	-0.812926	0.1805432	6.402338e-06	0.008770465	0.2480679	7.655594e-06	0.004548651	0.0001620548	0.1425899	0.0576697	0.274755	0.167313	0.0499889	0.124186	0.326088	0.209644	0.0115117	0.0927417	0.322831	0.0177269	0.142813	-1.56234	-4.46439	-2.37794	0.431719	0.497878
