Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extra[1]	extra[2]	extra[3]	extra[4]	extra[5]	extra[6]	hidden_rate1	hidden_rate2	q_12	q_13	q_21	q_23	q_31	q_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta[1]	speciation_beta[2]
8001	-9636.948	-9651.741	14.79293	0.0573622	0.0463712	0.0808996	0.686252	0.580632	0.669953	0.00534027	0.000966436	0.0287004	0.0248214	0.00333451	0.00626876	5.485603e-05	0.1471788	0.004836708	0.002128122	0.002882526	0.001457046	0.007786792	0.01055445	0.135805	0.128839	0.308584	0.187915	0.0953831	0.143474	0.0650274	0.056756	0.065249	0.826788	0.721622	0.829605	-2.73295	-2.86899	-2.72954	2.54274	0.847385
8002	-9637.813	-9652.954	15.14123	0.060292	0.0462439	0.0744314	0.707177	0.579261	0.69137	0.00756367	0.00083905	0.0209624	0.0367653	0.00196331	0.0115413	4.489552e-05	0.1478057	0.004836708	0.00143831	0.002882526	0.001457046	0.007828488	0.008625418	0.266583	0.110911	0.265644	0.151243	0.0821103	0.123509	0.0659104	0.056756	0.0668362	0.838014	0.721622	0.849786	-2.71946	-2.86899	-2.70551	2.54274	0.789818
8003	-9639.608	-9655.163	15.55507	0.0636962	0.0511223	0.0672398	0.750459	0.636185	0.650334	0.00756367	0.00124038	0.0165831	0.0367653	0.00196331	0.00626165	4.60062e-05	0.147857	0.003127205	0.001147376	0.002634273	0.001457046	0.006475884	0.01211921	0.145796	0.337711	0.201009	0.114443	0.128188	0.0728532	0.0701656	0.0623524	0.0633209	0.892118	0.792777	0.80509	-2.6569	-2.77495	-2.75954	2.54274	0.741504
8004	-9640.383	-9655.752	15.36823	0.0648851	0.0531446	0.0752086	0.751645	0.639389	0.734084	0.00730209	0.00183806	0.0165831	0.0367653	0.00243049	0.00626165	4.291874e-05	0.1592948	0.004397205	0.001104839	0.002960901	0.001457046	0.007318573	0.01211921	0.145031	0.335939	0.199954	0.113843	0.103449	0.101783	0.0719787	0.0641331	0.0732819	0.8936	0.796199	0.909778	-2.63138	-2.74679	-2.61344	2.51889	0.741504
8005	-9638.767	-9654.181	15.41323	0.0667248	0.0497401	0.067629	0.786408	0.599871	0.685093	0.00730209	0.00252317	0.014086	0.0341725	0.00215019	0.00728916	4.825711e-05	0.148872	0.004397205	0.001104839	0.002960901	0.001061004	0.007318573	0.01211921	0.162659	0.329013	0.195832	0.111496	0.101316	0.0996846	0.0742784	0.0590211	0.0669287	0.940294	0.747152	0.847254	-2.59994	-2.82986	-2.70413	2.53837	0.794296
8006	-9643.229	-9658.244	15.01458	0.0721084	0.0535442	0.0632364	0.867362	0.633329	0.628696	0.00730209	0.00368439	0.014086	0.0469759	0.00215019	0.00649892	5.290992e-05	0.1533321	0.005158722	0.002308548	0.002960901	0.001440269	0.007509242	0.008899771	0.160029	0.323692	0.192664	0.125865	0.0996776	0.0980724	0.0810078	0.0623248	0.0614379	1.02548	0.788973	0.777746	-2.51321	-2.7754	-2.78973	2.53837	0.716798
8007	-9645.835	-9660.837	15.00169	0.069589	0.0575358	0.0649212	0.8108	0.667912	0.619561	0.0064621	0.00368439	0.0155125	0.0294145	0.00133942	0.00797965	4.449264e-05	0.1567003	0.004865583	0.002641865	0.004099114	0.001440269	0.006042795	0.008899771	0.136939	0.276988	0.113221	0.260765	0.0852957	0.126791	0.0789087	0.0673142	0.0617609	0.976731	0.833216	0.764476	-2.53946	-2.69838	-2.78449	2.51592	0.716798
8008	-9648.571	-9663.855	15.28434	0.0745374	0.059103	0.0649212	0.834856	0.665541	0.615104	0.00851615	0.00544301	0.0155125	0.0196631	0.00297754	0.00503319	6.364346e-05	0.1567003	0.002974565	0.002641865	0.004099114	0.001222401	0.006042795	0.008899771	0.127823	0.258549	0.105684	0.309976	0.0796175	0.11835	0.0825266	0.067075	0.0617609	1.01899	0.828204	0.762588	-2.49463	-2.70194	-2.78449	2.51345	0.791241
8009	-9644.651	-9659.968	15.31776	0.0646677	0.0500507	0.0611177	0.756221	0.565692	0.569922	0.00556949	0.00447728	0.0155125	0.02651	0.00297754	0.00681577	5.262378e-05	0.1429034	0.002392953	0.002641865	0.003303979	0.001222401	0.006042795	0.01165778	0.181692	0.36751	0.150223	0.0191766	0.113171	0.168227	0.0738728	0.0569668	0.0570065	0.912139	0.703393	0.703883	-2.60541	-2.86529	-2.86459	2.51345	0.700647
8010	-9643.744	-9659.201	15.45707	0.0646677	0.0516198	0.059822	0.749874	0.589496	0.553924	0.00556949	0.00408113	0.0155125	0.0201636	0.00251488	0.00681577	4.693051e-05	0.1406917	0.002742562	0.001344656	0.003303979	0.001145987	0.008781436	0.01165778	0.183552	0.371272	0.151761	0.00913589	0.11433	0.169949	0.0738728	0.0594234	0.0553869	0.912139	0.733726	0.683886	-2.60541	-2.82307	-2.89341	2.51345	0.69697
8011	-9640.205	-9655.714	15.50946	0.0546648	0.0534679	0.0585657	0.647606	0.589496	0.60067	0.00384919	0.00592923	0.0103413	0.0201636	0.00251488	0.00522282	4.955057e-05	0.1460771	0.002644747	0.001997086	0.003093045	0.001004454	0.008088499	0.009338703	0.299735	0.103091	0.247821	0.0149187	0.186697	0.147736	0.0635195	0.0594234	0.0602805	0.784303	0.733726	0.744309	-2.75641	-2.82307	-2.80875	2.51345	0.712315
8012	-9640.601	-9655.828	15.22656	0.0538999	0.0521742	0.0621847	0.681765	0.598018	0.681243	0.00384919	0.00647351	0.0103413	0.0301186	0.00300811	0.00625655	5.74769e-05	0.1365692	0.004329016	0.001247559	0.002667124	0.001496579	0.008088499	0.009351798	0.299735	0.103091	0.247821	0.0149187	0.186697	0.147736	0.0625634	0.0571259	0.0648043	0.814558	0.743762	0.843733	-2.77157	-2.8625	-2.73638	2.56646	0.795391
8013	-9640.797	-9656.12	15.32265	0.0516633	0.0527053	0.0646785	0.647115	0.604257	0.692064	0.0041689	0.00647351	0.0118872	0.0301186	0.00366306	0.00625655	5.731085e-05	0.1464548	0.004329016	0.001283478	0.002667124	0.001318424	0.005473975	0.009351798	0.299735	0.103091	0.247821	0.0149187	0.186697	0.147736	0.059368	0.0577898	0.0659892	0.771245	0.750742	0.85726	-2.824	-2.85094	-2.71826	2.56425	0.922917
8014	-9638.622	-9653.521	14.89895	0.05688	0.0502142	0.0658152	0.699863	0.596694	0.700638	0.00486531	0.00432615	0.0118872	0.0301186	0.00583676	0.00625655	5.354482e-05	0.147006	0.003896828	0.001922334	0.00331898	0.001318424	0.008380923	0.009351798	0.262608	0.21419	0.217124	0.0130707	0.163571	0.129436	0.0650183	0.05736	0.0674101	0.83718	0.738571	0.867976	-2.73309	-2.85841	-2.69696	2.55537	0.922917
8015	-9638.673	-9653.597	14.92422	0.0510781	0.0489274	0.0587527	0.703576	0.65845	0.666371	0.00398708	0.00296623	0.0120052	0.0349207	0.00583676	0.00259325	5.505335e-05	0.1382042	0.003877128	0.001922334	0.003011034	0.001318424	0.006034823	0.009351798	0.283665	0.236163	0.239399	0.0726691	0.0253879	0.142715	0.0588637	0.0574515	0.0584343	0.835819	0.815767	0.829722	-2.83253	-2.85681	-2.83985	2.65319	0.922917
8016	-9638.644	-9653.576	14.93248	0.0525628	0.0456892	0.0606577	0.724657	0.61507	0.695424	0.00398708	0.00296623	0.0120052	0.0349207	0.00843665	0.0045958	5.79879e-05	0.1450123	0.003877128	0.001611827	0.003011034	0.001318424	0.006034823	0.01000278	0.378415	0.18452	0.187048	0.118674	0.0198362	0.111507	0.0607196	0.0534038	0.0608157	0.862171	0.758292	0.863535	-2.80149	-2.92987	-2.79991	2.65319	0.947806
8017	-9640.942	-9655.42	14.47763	0.0524344	0.0446525	0.059892	0.744529	0.635208	0.704341	0.00398708	0.00192952	0.0120052	0.0357973	0.010216	0.00380929	6.40322e-05	0.1450123	0.003989057	0.002606953	0.003355394	0.00117778	0.008384306	0.009892414	0.319902	0.310614	0.158126	0.100324	0.016769	0.094265	0.0605591	0.0534038	0.0598585	0.885915	0.78124	0.875665	-2.80414	-2.92987	-2.81577	2.683	0.947806
8018	-9640.877	-9655.872	14.99581	0.0532703	0.0446525	0.060533	0.733165	0.637378	0.726628	0.00482307	0.00192952	0.0109824	0.026441	0.0141565	0.00380929	6.291346e-05	0.1384417	0.003989057	0.001701738	0.003355394	0.00117778	0.006048466	0.009892414	0.312318	0.326959	0.154377	0.0979452	0.0163714	0.0920301	0.0605591	0.0534038	0.0619382	0.883405	0.779027	0.903523	-2.80414	-2.92987	-2.78162	2.68016	0.845651
8019	-9640.401	-9655.491	15.08958	0.051106	0.0463911	0.0615881	0.680305	0.642272	0.713362	0.00482307	0.00192952	0.0109824	0.0311025	0.0186178	0.00352623	6.785068e-05	0.1407595	0.004029149	0.002088477	0.003355394	0.00117778	0.005335561	0.009561645	0.158659	0.0770259	0.0784239	0.0497565	0.00831675	0.627818	0.0578537	0.0555769	0.0632571	0.811503	0.779567	0.887295	-2.84984	-2.88999	-2.76055	2.64097	0.752834
8020	-9642.449	-9657.482	15.0331	0.0487418	0.0463911	0.0643989	0.649156	0.636221	0.753196	0.00482307	0.00192952	0.0109824	0.0331163	0.0125672	0.00393297	7.71283e-05	0.1407595	0.00353494	0.002017597	0.003429732	0.0007565992	0.007711965	0.009561645	0.122579	0.0595099	0.06059	0.26952	0.00275038	0.48505	0.0548984	0.0555769	0.0667706	0.77005	0.779567	0.936579	-2.90227	-2.88999	-2.70649	2.64097	0.91918
8021	-9639.156	-9654.708	15.55176	0.0528134	0.0463911	0.0600112	0.680189	0.636221	0.692719	0.00539843	0.00192952	0.0109824	0.0151082	0.0125672	0.00500144	7.203218e-05	0.1442873	0.00353494	0.001511016	0.003429732	0.0007565992	0.005885079	0.009561645	0.091064	0.0631922	0.0643392	0.263421	0.00292057	0.515064	0.0592687	0.0555769	0.0612859	0.831352	0.779567	0.859647	-2.82567	-2.88999	-2.7922	2.64097	0.714315
8022	-9643.199	-9658.66	15.46096	0.0587066	0.0505628	0.0599215	0.669728	0.668749	0.661986	0.00994366	0.0015982	0.0109824	0.0151082	0.0114214	0.00500144	8.589035e-05	0.1440232	0.004212929	0.001253388	0.003429732	0.0007565992	0.005967321	0.01444113	0.0782649	0.0543105	0.195847	0.226397	0.00251008	0.442671	0.0609537	0.0612058	0.0611739	0.818275	0.821659	0.821231	-2.79764	-2.79351	-2.79404	2.59708	0.689771
8023	-9645.044	-9660.103	15.05911	0.0581196	0.0486604	0.0636252	0.682156	0.65879	0.731791	0.00994366	0.0015982	0.0109824	0.0194678	0.0114214	0.00765929	9.815458e-05	0.1411287	0.003597727	0.001130523	0.004217582	0.001207513	0.008283173	0.01444113	0.0527708	0.0821461	0.132051	0.382558	0.00169244	0.348781	0.0602199	0.0588278	0.0658034	0.82836	0.80921	0.905165	-2.80975	-2.83314	-2.72108	2.62144	0.689771
8024	-9651.391	-9666.505	15.11392	0.0554291	0.0487102	0.0642918	0.660407	0.678493	0.751003	0.00994366	0.00137021	0.012315	0.0194678	0.0114214	0.0185933	0.0001075726	0.133311	0.003229221	0.0006247166	0.004217582	0.001528717	0.008283173	0.01444113	0.0577756	0.0296603	0.144576	0.384276	0.00185296	0.38186	0.0568568	0.059175	0.064971	0.801173	0.83384	0.915512	-2.86722	-2.82726	-2.73381	2.64554	0.797531
8025	-9643.194	-9658.612	15.41808	0.0514584	0.0491079	0.0641847	0.660958	0.691865	0.765924	0.00648127	0.00176791	0.012315	0.0194678	0.0166743	0.026127	0.0001129172	0.1416234	0.003229221	0.0009584897	0.00258695	0.001512788	0.007129332	0.008846901	0.0414631	0.0591295	0.178874	0.44516	0.00132979	0.274044	0.0562214	0.059175	0.0648372	0.801863	0.843989	0.924747	-2.87846	-2.82726	-2.73588	2.65764	0.810585
8026	-9644.391	-9659.68	15.28959	0.0535608	0.050136	0.0641847	0.660832	0.665132	0.736633	0.00648127	0.00279598	0.012315	0.015943	0.0166743	0.026127	0.0001035252	0.1493814	0.003419477	0.001050746	0.00258695	0.001512788	0.009941558	0.008846901	0.122544	0.0521758	0.205506	0.164519	0.0011734	0.454081	0.0588494	0.059175	0.0648372	0.806112	0.810572	0.888133	-2.83277	-2.82726	-2.73588	2.61724	0.755576
8027	-9640.42	-9656.211	15.79082	0.0561731	0.0506594	0.0641847	0.665427	0.624727	0.704078	0.00648127	0.00331943	0.012315	0.015943	0.00598091	0.026127	0.0001287191	0.1435536	0.003419477	0.0009721745	0.00258695	0.00143275	0.006346096	0.008846901	0.358298	0.152553	0.110801	0.223411	0.00343081	0.151507	0.0621148	0.059175	0.0648372	0.811856	0.773432	0.847438	-2.77877	-2.82726	-2.73588	2.57034	0.646613
8028	-9643.509	-9659.157	15.64815	0.05221	0.0504878	0.0641847	0.57835	0.601636	0.681153	0.00814096	0.00331943	0.012315	0.0218342	0.00598091	0.026127	0.0001056349	0.1413626	0.003595965	0.001192411	0.002644575	0.001257456	0.006959636	0.008846901	0.358298	0.152553	0.110801	0.223411	0.00343081	0.151507	0.0550862	0.0589604	0.0648372	0.695645	0.744569	0.818782	-2.89886	-2.83089	-2.73588	2.53594	0.630569
8029	-9641.537	-9657.036	15.49878	0.0585598	0.0493172	0.0641847	0.740067	0.610381	0.711356	0.00389884	0.00331943	0.012315	0.0218342	0.00598091	0.0297993	0.0001142575	0.1454484	0.003595965	0.001192411	0.002214944	0.001502403	0.006959636	0.01106817	0.128049	0.288852	0.137721	0.15201	0.0064961	0.286872	0.0683262	0.0574972	0.0648372	0.897791	0.7555	0.851947	-2.68346	-2.85602	-2.73588	2.57564	0.707936
8030	-9640.838	-9656.335	15.49617	0.0567234	0.0496423	0.0628497	0.739537	0.608045	0.707264	0.00206245	0.00364456	0.0109799	0.0213037	0.00364508	0.0257069	0.0001108673	0.1411468	0.00333912	0.00166949	0.002269441	0.001485685	0.006959636	0.007592475	0.128049	0.288852	0.137721	0.15201	0.0064961	0.286872	0.0683262	0.0574972	0.0648372	0.897791	0.7555	0.851947	-2.68346	-2.85602	-2.73588	2.57564	0.788358
8031	-9640.614	-9655.995	15.38083	0.0567583	0.0505217	0.0596797	0.741464	0.627987	0.75538	0.00245162	0.00364456	0.00465568	0.0213037	0.00634951	0.0257069	0.0001389762	0.1477415	0.004535584	0.001472952	0.002269441	0.001485685	0.006589416	0.008750414	0.120408	0.271615	0.129503	0.178988	0.0297327	0.269754	0.0678834	0.0585965	0.06878	0.9002	0.777047	0.912091	-2.68996	-2.83708	-2.67684	2.58483	0.788358
8032	-9637.066	-9652.202	15.13634	0.050792	0.0495245	0.0532147	0.658599	0.618184	0.681089	0.00156778	0.00264738	0.00291415	0.0172404	0.00740658	0.0257069	0.0002011004	0.1434314	0.004535584	0.0020537	0.002833645	0.001485685	0.006589416	0.009037493	0.120408	0.271615	0.129503	0.178988	0.0297327	0.269754	0.0615303	0.0585965	0.0628757	0.801698	0.763471	0.819227	-2.78823	-2.83708	-2.76659	2.5672	0.69645
8033	-9643.75	-9658.956	15.20679	0.0508374	0.0508781	0.0551484	0.696216	0.670804	0.75911	0.00188533	0.00264738	0.00149406	0.0270887	0.0115362	0.0257069	0.000190301	0.1463832	0.004459043	0.002644392	0.003387351	0.001020038	0.007344683	0.006650066	0.104358	0.235412	0.112241	0.15513	0.15906	0.233798	0.0611901	0.0602884	0.0670679	0.83641	0.824084	0.916754	-2.79377	-2.80862	-2.70205	2.61513	0.66794
8034	-9644.058	-9658.676	14.61808	0.0545457	0.0520207	0.0525611	0.735767	0.684213	0.708546	0.0031081	0.00301081	0.00206409	0.0326646	0.0142952	0.0182997	0.0001662275	0.1463832	0.004889788	0.002644392	0.003387351	0.001026004	0.009824559	0.01086779	0.105962	0.239028	0.0986029	0.157514	0.161504	0.23739	0.064297	0.0612624	0.0631213	0.878878	0.837397	0.862807	-2.74424	-2.79259	-2.7627	2.61513	0.807421
8035	-9643.179	-9657.953	14.77408	0.0550272	0.0503682	0.0510809	0.688673	0.608616	0.644767	0.0031081	0.00286048	0.00206409	0.0326646	0.00834538	0.0254297	0.0001575749	0.1374879	0.00432024	0.001444927	0.003113284	0.001650973	0.009824559	0.01086779	0.126824	0.28609	0.118017	0.188526	0.193302	0.0872418	0.0648988	0.0593847	0.061271	0.820011	0.750339	0.774172	-2.73493	-2.82372	-2.79245	2.53649	0.883041
8036	-9640.209	-9655.25	15.04121	0.0589127	0.049645	0.0550849	0.759624	0.605523	0.693144	0.00137832	0.00234909	0.0022394	0.0326646	0.00792861	0.0254297	0.0001871341	0.1420377	0.004954217	0.001288313	0.002928701	0.001650973	0.008802174	0.01033924	0.0297582	0.316699	0.134286	0.208697	0.213984	0.096576	0.071918	0.0591199	0.0660568	0.908699	0.746993	0.834642	-2.63223	-2.82819	-2.71724	2.53649	0.785172
8037	-9638.04	-9653.519	15.47901	0.0536307	0.0519318	0.0567598	0.681243	0.618915	0.714307	0.00137832	0.00346635	0.0022394	0.0210229	0.00654393	0.0254297	0.0001574547	0.1472715	0.004954217	0.0009625836	0.003225932	0.001133158	0.008802174	0.01033924	0.0259388	0.276051	0.117051	0.181911	0.186519	0.212529	0.0653155	0.0605818	0.0681505	0.825275	0.765464	0.861097	-2.72853	-2.80376	-2.68604	2.53649	0.639875
8038	-9642.454	-9658.245	15.79071	0.0507435	0.0494953	0.0642763	0.673865	0.598697	0.846044	0.00148124	0.00494752	0.00345351	0.0190437	0.00654393	0.0375549	0.0001599765	0.1409822	0.005455813	0.0008675136	0.003225932	0.001063789	0.005574407	0.009393886	0.0271039	0.288451	0.0773897	0.190082	0.194897	0.222075	0.0615779	0.0556848	0.0760284	0.818526	0.740192	1.01061	-2.78745	-2.88805	-2.57665	2.5872	0.543526
8039	-9642.598	-9658.21	15.61195	0.0506708	0.0499493	0.0648572	0.68335	0.616632	0.87279	0.00169897	0.00494752	0.00345351	0.01944	0.00654393	0.0403408	0.0001529567	0.1417187	0.005455813	0.0008675136	0.003225932	0.001255019	0.00864141	0.008899804	0.359006	0.190046	0.0509883	0.125236	0.128408	0.146315	0.0612148	0.0562522	0.0767546	0.829888	0.76261	1.04056	-2.79337	-2.87791	-2.56714	2.6069	0.422836
8040	-9642.574	-9658.066	15.49237	0.0473736	0.0499493	0.0590161	0.668138	0.645119	0.832733	0.00169897	0.00494752	0.00345351	0.0200151	0.00654393	0.0443	0.0001399872	0.1407545	0.005455813	0.0008675136	0.002941077	0.001610531	0.007292281	0.0100033	0.393049	0.0518853	0.0558233	0.105357	0.233696	0.160189	0.0570933	0.0562522	0.0694532	0.810154	0.798219	0.985541	-2.86307	-2.87791	-2.6671	2.65254	0.370862
8041	-9642.48	-9658.052	15.57201	0.0481043	0.0499493	0.058402	0.662941	0.645119	0.813823	0.00279599	0.00494752	0.00345351	0.0200151	0.00654393	0.0341032	0.0001492945	0.1451605	0.005455813	0.0008145937	0.002941077	0.001315451	0.007292281	0.0100033	0.420934	0.0555664	0.0597837	0.141544	0.192014	0.130158	0.0566354	0.0562522	0.0686856	0.803657	0.798219	0.974649	-2.87112	-2.87791	-2.67822	2.65254	0.429867
8042	-9639.937	-9655.944	16.00671	0.0555913	0.0499493	0.0548004	0.708474	0.595643	0.675587	0.00279599	0.00494752	0.00492048	0.0173525	0.00654393	0.0226289	0.0001421773	0.1425127	0.003578016	0.0006864223	0.002957312	0.001315451	0.007292281	0.0100033	0.347329	0.0458499	0.0493298	0.116793	0.158438	0.282261	0.0659942	0.0562522	0.0623499	0.863902	0.736374	0.816197	-2.71819	-2.87791	-2.77499	2.57189	0.429867
8043	-9640.176	-9656.001	15.82524	0.0535378	0.0519363	0.056176	0.671358	0.621654	0.664987	0.00389473	0.00494752	0.00662876	0.0215013	0.00654393	0.0163843	0.0001472159	0.151872	0.003578016	0.0006864223	0.002957312	0.001315451	0.008825357	0.0100033	0.364207	0.0550017	0.0582411	0.140106	0.0438426	0.338602	0.0620539	0.0587359	0.0619341	0.812321	0.768887	0.810753	-2.77975	-2.8347	-2.78169	2.57189	0.496279
8044	-9642.086	-9657.865	15.77901	0.0583447	0.0506136	0.057669	0.706991	0.61128	0.664352	0.00550127	0.00460256	0.0081218	0.0152403	0.00896951	0.0157501	0.0001171045	0.1398955	0.003578016	0.0007006025	0.002957312	0.001315451	0.008825357	0.01023865	0.379138	0.0572564	0.0606286	0.145849	0.230631	0.126497	0.0660543	0.0575137	0.0619341	0.864689	0.752888	0.810753	-2.71728	-2.85573	-2.78169	2.57189	0.551821
8045	-9641.809	-9657.679	15.86991	0.0529769	0.0507714	0.0669907	0.638479	0.605763	0.776709	0.00439612	0.00460256	0.0081218	0.0105072	0.00896951	0.0157501	0.0001140576	0.1469933	0.004373317	0.001079089	0.002957312	0.0009537518	0.007650907	0.007995536	0.38082	0.0575105	0.0564599	0.146496	0.231654	0.127059	0.060726	0.057711	0.0735861	0.784965	0.745992	0.951198	-2.80138	-2.85231	-2.6093	2.55927	0.551821
8046	-9641.542	-9657.421	15.87875	0.0572483	0.0507714	0.062134	0.696581	0.597095	0.702136	0.0037718	0.00460256	0.00863314	0.0105072	0.0047749	0.0157501	0.000164151	0.1363953	0.004373317	0.001079089	0.002957312	0.0009537518	0.00684178	0.008198317	0.0664789	0.299847	0.0857609	0.158879	0.251236	0.137799	0.0668457	0.057711	0.066876	0.857593	0.7404	0.857982	-2.70537	-2.85231	-2.70491	2.55174	0.620475
8047	-9652.479	-9668.606	16.12683	0.0556453	0.0513625	0.0699765	0.676015	0.578662	0.692615	0.0037718	0.00663051	0.0172178	0.0105072	0.0047749	0.0157501	0.0001904968	0.1337873	0.004812011	0.001079089	0.002957312	0.0009537518	0.003951163	0.006475437	0.0664789	0.299847	0.0857609	0.158879	0.251236	0.137799	0.0648418	0.055915	0.0659484	0.831885	0.717358	0.846081	-2.7358	-2.88392	-2.71888	2.55174	0.668839
8048	-9639.965	-9654.753	14.78806	0.0568902	0.046654	0.0715627	0.697628	0.559917	0.712964	0.00333208	0.00324873	0.0172178	0.0105072	0.00305207	0.0157501	0.0001615994	0.1461221	0.004812011	0.001957643	0.002957312	0.001550222	0.008989147	0.01000005	0.0786045	0.354539	0.0652537	0.0416096	0.297061	0.162933	0.0669477	0.0542565	0.0679311	0.858902	0.696081	0.871517	-2.70384	-2.91403	-2.68926	2.55174	0.835726
8049	-9637.656	-9652.461	14.80469	0.0578832	0.047732	0.0732086	0.730602	0.592723	0.728062	0.0031282	0.00285651	0.0188638	0.0105072	0.00255621	0.0133613	0.0001687087	0.1485085	0.004188892	0.002080612	0.002957312	0.001550222	0.008989147	0.01000005	0.0628773	0.296191	0.221878	0.0347618	0.248173	0.136119	0.0684437	0.0560944	0.0679311	0.900118	0.737709	0.893376	-2.68174	-2.88072	-2.68926	2.57651	0.86102
8050	-9635.541	-9650.452	14.91126	0.0539644	0.0466061	0.0726032	0.64543	0.564406	0.703055	0.0031282	0.00162069	0.0175356	0.0105072	0.00255621	0.0152834	0.0002062922	0.1459752	0.003308694	0.002081213	0.003575529	0.001550222	0.007151022	0.009947351	0.0777732	0.366361	0.0375373	0.0429971	0.306966	0.168366	0.0635452	0.0562318	0.0688345	0.793654	0.702312	0.859715	-2.756	-2.87827	-2.67605	2.5249	0.928427
8051	-9641.152	-9655.931	14.77921	0.0648602	0.0479364	0.0829995	0.771306	0.563177	0.703055	0.00394553	0.00295096	0.0279319	0.0105072	0.00132742	0.0152834	0.0002446718	0.1469687	0.004090983	0.002386986	0.003575529	0.001495178	0.007151022	0.00965072	0.0725597	0.341802	0.035021	0.0401148	0.416582	0.0939207	0.0761433	0.0562318	0.0688345	0.950999	0.702312	0.859715	-2.57514	-2.87827	-2.67605	2.5249	0.959925
8052	-9642.602	-9657.575	14.97278	0.0648602	0.0478503	0.0756859	0.768507	0.561965	0.710815	0.00394553	0.00295096	0.0206004	0.00770818	0.00118986	0.022818	0.0002432137	0.1406674	0.004090983	0.001953732	0.003575529	0.001447441	0.006977262	0.008690815	0.0618574	0.449741	0.0189991	0.034198	0.355137	0.0800676	0.0761433	0.0561242	0.068857	0.950999	0.700968	0.859996	-2.57514	-2.88019	-2.67572	2.5249	0.959925
8053	-9640.606	-9655.711	15.105	0.0654257	0.0478503	0.0808319	0.756468	0.561712	0.775086	0.00559349	0.00295096	0.0206004	0.00918759	0.000937417	0.022818	0.0002340378	0.1523736	0.00310261	0.001953732	0.003575529	0.001061284	0.005997631	0.01188352	0.0332481	0.241734	0.00499087	0.0183813	0.190885	0.510761	0.0747903	0.0561242	0.0752895	0.934101	0.700968	0.940335	-2.59307	-2.88019	-2.58642	2.5249	1.04664
