Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extra	log_speciation[1]	log_speciation[2]	log_speciation[3]	q_12	q_13	q_21	q_23	q_31	q_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	speciation[1]	speciation[2]	speciation[3]
11121	-11109.89	-11117.41	7.523223	0.392966	0.0378684	0.192494	0.000165872	-0.711311	-3.05488	-1.42541	0.1552452	0.00337634	0.05589795	0.0001667211	0.01594159	0.002753707	0.119631	0.213103	0.667266	0.491	0.0471282	0.24041
11122	-11109.86	-11118.07	8.212194	0.392802	0.0397134	0.189404	2.470425e-06	-0.711311	-3.00299	-1.44074	0.1552452	0.002369246	0.05589795	9.007378e-05	0.01594159	0.001994128	0.119631	0.213103	0.667266	0.491	0.0496386	0.236752
11123	-11112.02	-11120.42	8.405167	0.392802	0.0372677	0.193317	2.470425e-06	-0.711311	-3.06655	-1.42029	0.1552452	0.002369246	0.0518208	3.92506e-05	0.0160815	0.003022577	0.119631	0.213103	0.667266	0.491	0.0465816	0.241643
11124	-11110.45	-11118.74	8.287485	0.392802	0.0371905	0.172943	2.470425e-06	-0.711311	-3.06862	-1.53167	0.1552452	0.003492057	0.0518208	2.668861e-05	0.0160815	0.004235541	0.119631	0.213103	0.667266	0.491	0.0464851	0.216175
11125	-11111.56	-11119.79	8.231868	0.367939	0.0371905	0.179948	2.470425e-06	-0.776701	-3.06862	-1.49196	0.1552452	0.003737203	0.0518208	3.818893e-05	0.01626365	0.003371392	0.119631	0.213103	0.667266	0.459921	0.0464851	0.224932
11126	-11108.96	-11117.36	8.402672	0.410753	0.0371905	0.179948	2.470425e-06	-0.666626	-3.06862	-1.49196	0.1552452	0.003243393	0.05763309	3.47126e-05	0.01447724	0.00242339	0.215493	0.383866	0.400641	0.513438	0.0464851	0.224932
11127	-11108.75	-11117.16	8.403421	0.40312	0.0371905	0.174478	2.470425e-06	-0.685383	-3.06862	-1.52283	0.1552452	0.00360002	0.05763309	3.445252e-05	0.01407542	0.00242339	0.444087	0.272013	0.2839	0.503897	0.0464851	0.218094
11128	-11111.83	-11120.28	8.445565	0.396555	0.0390111	0.158011	2.470425e-06	-0.701803	-3.02083	-1.62196	0.1552452	0.003917525	0.05763309	4.232365e-05	0.01165059	0.00242339	0.491802	0.193794	0.314404	0.495691	0.0487607	0.19751
11129	-11111.66	-11119.71	8.051713	0.386835	0.0370878	0.167009	2.470425e-06	-0.726621	-3.07139	-1.56658	0.1552452	0.003759067	0.05763309	8.362283e-05	0.01022445	0.003026864	0.290742	0.501552	0.207707	0.48354	0.0463567	0.208758
11130	-11110.25	-11118.41	8.161062	0.386835	0.0377987	0.177807	2.470425e-06	-0.726621	-3.0524	-1.50393	0.1629495	0.003290026	0.0592287	6.110509e-05	0.009708547	0.003530684	0.215697	0.372094	0.412209	0.48354	0.0472453	0.222256
11131	-11110.88	-11118.68	7.804298	0.383995	0.036787	0.19263	2.470425e-06	-0.73399	-3.07953	-1.42385	0.1688472	0.003068397	0.0592287	8.699392e-05	0.01499512	0.003000316	0.215697	0.372094	0.412209	0.47999	0.0459807	0.240785
11132	-11110.55	-11118.45	7.897932	0.398875	0.0368225	0.165238	2.470425e-06	-0.69597	-3.07857	-1.57724	0.1688472	0.003301795	0.0592287	8.699392e-05	0.01499512	0.002479806	0.215697	0.372094	0.412209	0.498591	0.0460251	0.206544
11133	-11114.56	-11122.09	7.534832	0.416755	0.0385621	0.181229	0.0004969346	-0.653306	-3.04531	-1.4876	0.1688472	0.004572324	0.0592287	7.00675e-05	0.01578244	0.003796902	0.215697	0.372094	0.412209	0.520323	0.0475814	0.225915
11134	-11113.62	-11121.32	7.700891	0.398719	0.0388931	0.184343	0.0004969346	-0.697601	-3.03666	-1.47051	0.1688472	0.004572324	0.0592287	8.9741e-05	0.01396736	0.002644153	0.172036	0.632467	0.195496	0.497778	0.0479952	0.229807
11135	-11114.35	-11121.5	7.149609	0.398777	0.0389507	0.198072	0.0005545794	-0.697601	-3.03666	-1.39879	0.1688472	0.003166233	0.0592287	0.0002336271	0.01396736	0.00409144	0.40856	0.451791	0.139649	0.497778	0.0479952	0.246896
11136	-11114.67	-11121.67	7.000592	0.401898	0.0378503	0.198072	0.0005545794	-0.689795	-3.06573	-1.39879	0.1688472	0.003166233	0.06329944	0.000223038	0.01396736	0.005067558	0.576001	0.278252	0.145748	0.501679	0.0466196	0.246896
11137	-11113.18	-11120.44	7.257614	0.401898	0.0374508	0.184884	0.0005545794	-0.689795	-3.0765	-1.46789	0.1688472	0.003166233	0.06329944	0.0001943182	0.01515531	0.003405648	0.576001	0.278252	0.145748	0.501679	0.0461203	0.230411
11138	-11112.54	-11120.11	7.565256	0.387581	0.0379287	0.184114	0.0002809734	-0.725411	-3.05634	-1.47058	0.1688472	0.003166233	0.05836206	0.000195201	0.01515531	0.002234899	0.467779	0.413857	0.118364	0.484126	0.0470597	0.229792
11139	-11112.7	-11120.2	7.50054	0.394044	0.0379287	0.192725	0.0002809734	-0.708863	-3.05634	-1.42481	0.1688472	0.003166233	0.05836206	0.0002059476	0.01351627	0.002496068	0.467779	0.413857	0.118364	0.492204	0.0470597	0.240555
11140	-11112.17	-11119.63	7.457889	0.40899	0.040017	0.191435	0.0001378592	-0.671259	-2.99876	-1.43078	0.1688472	0.002824613	0.05836206	0.0002059476	0.01432119	0.002865632	0.467779	0.413857	0.118364	0.511065	0.049849	0.239122
11141	-11115.46	-11123.02	7.559598	0.409253	0.040845	0.192417	0.000401025	-0.671259	-2.98469	-1.42703	0.1688472	0.002824613	0.05600417	0.0002138912	0.009896493	0.003478653	0.0322372	0.222331	0.745432	0.511065	0.050555	0.24002
11142	-11113.1	-11120.43	7.32715	0.400724	0.0418308	0.182592	0.000401025	-0.69234	-2.96061	-1.47956	0.1688472	0.002824613	0.05569239	0.0004242899	0.01288432	0.00244117	0.0322372	0.222331	0.745432	0.500404	0.0517872	0.227738
11143	-11114.96	-11121.89	6.930935	0.38229	0.0404307	0.182717	0.0005265187	-0.739812	-2.99813	-1.47956	0.1688472	0.00298215	0.05569239	0.0008909183	0.01477362	0.002231489	0.0322372	0.222331	0.745432	0.477204	0.0498803	0.227738
11144	-11113.57	-11120.78	7.209016	0.372207	0.0418013	0.182717	0.0005265187	-0.766577	-2.96436	-1.47956	0.1620135	0.00303706	0.05569239	0.0005711782	0.0150682	0.002231489	0.0322372	0.222331	0.745432	0.464601	0.0515934	0.227738
11145	-11114.88	-11121.71	6.831749	0.372207	0.0437098	0.183887	0.0005265187	-0.766577	-2.91916	-1.47316	0.1620135	0.00303706	0.05569239	0.0009013516	0.01345924	0.003519175	0.0339127	0.181911	0.784176	0.464601	0.0539791	0.229201
11146	-11112.28	-11118.97	6.688232	0.397289	0.0406601	0.177211	0.0005265187	-0.701275	-2.9924	-1.51024	0.1620135	0.00298268	0.05909785	0.0009106994	0.01345924	0.003682548	0.0339127	0.181911	0.784176	0.495953	0.050167	0.220856
11147	-11113.18	-11119.93	6.750064	0.397289	0.0406601	0.185435	0.0005265187	-0.701275	-2.9924	-1.46475	0.1620135	0.002177218	0.05909785	0.000755262	0.01041417	0.00665659	0.127202	0.682325	0.190473	0.495953	0.050167	0.231136
11148	-11117.22	-11123.66	6.442221	0.428594	0.0383159	0.197137	0.0005265187	-0.62533	-3.05258	-1.40339	0.1620135	0.00210311	0.05909785	0.001551063	0.01041417	0.004589069	0.127202	0.682325	0.190473	0.535085	0.0472367	0.245764
11149	-11113.95	-11120.23	6.273942	0.382627	0.0370273	0.196729	0.0001176016	-0.737859	-3.07614	-1.40339	0.1620135	0.002564493	0.05909785	0.001389223	0.0122352	0.006150048	0.127202	0.682325	0.190473	0.478136	0.0461372	0.245764
11150	-11114.91	-11121.26	6.356977	0.412762	0.0398458	0.206368	0.0001176016	-0.662027	-3.00255	-1.35552	0.1620135	0.002007908	0.06146843	0.001389223	0.01048949	0.006591221	0.127202	0.682325	0.190473	0.515805	0.0496603	0.257813
11151	-11113.92	-11120.38	6.461676	0.412762	0.0404588	0.19562	0.0001176016	-0.662027	-2.98724	-1.40904	0.1620135	0.001885001	0.06146843	0.001211795	0.009461595	0.007835718	0.127202	0.682325	0.190473	0.515805	0.0504265	0.244378
11152	-11113.1	-11119.75	6.655355	0.389397	0.0411419	0.183194	0.0001176016	-0.720314	-2.97045	-1.47471	0.1620135	0.001885001	0.06130544	0.0009474261	0.009461595	0.00844187	0.507295	0.0729261	0.419779	0.486599	0.0512804	0.228846
11153	-11112.82	-11119.69	6.873765	0.388948	0.0411802	0.185667	0.0001559493	-0.721568	-2.97045	-1.4615	0.1620135	0.001529073	0.06130544	0.001212774	0.009461595	0.00523029	0.507295	0.0729261	0.419779	0.48599	0.0512804	0.231889
11154	-11113.53	-11120.03	6.498133	0.391381	0.0416277	0.18668	0.0001015149	-0.715188	-2.95829	-1.45576	0.1620135	0.002252854	0.06095642	0.0009996301	0.009461595	0.009062243	0.540062	0.0680763	0.391862	0.4891	0.0519077	0.233224
11155	-11114.47	-11120.74	6.26778	0.404984	0.0385299	0.176035	0.0001617449	-0.681165	-3.03738	-1.51485	0.1620135	0.002252854	0.06095642	0.00146876	0.009461595	0.008760884	0.561861	0.0630625	0.375076	0.506027	0.0479602	0.219841
11156	-11115.88	-11122.21	6.332354	0.393557	0.0372126	0.17198	0.0001617449	-0.709796	-3.07232	-1.53817	0.1673999	0.002252854	0.06095642	0.0009237437	0.01306618	0.008760884	0.561861	0.0630625	0.375076	0.491744	0.0463135	0.214773
11157	-11113.54	-11120.14	6.601975	0.393557	0.0372126	0.16399	0.0001617449	-0.709796	-3.07232	-1.58579	0.1673999	0.002015134	0.06095642	0.001016251	0.01132125	0.006302449	0.561861	0.0630625	0.375076	0.491744	0.0463135	0.204786
11158	-11119.46	-11126.08	6.625715	0.370444	0.0399981	0.158716	0.0001617449	-0.770347	-2.99983	-1.61851	0.1673999	0.002015134	0.05692736	0.001032683	0.01132125	0.008113214	0.57777	0.0648481	0.357382	0.462852	0.0497954	0.198193
11159	-11114.83	-11121.61	6.784124	0.40361	0.0421684	0.174157	0.0006363838	-0.68574	-2.95815	-1.52831	0.1673999	0.002037819	0.05692736	0.00112481	0.01499043	0.0033031	0.57777	0.0648481	0.357382	0.503718	0.0519151	0.216901
11160	-11115.05	-11121.91	6.861785	0.41012	0.0400627	0.174157	0.0006363838	-0.669715	-3.01018	-1.52831	0.1505375	0.002037819	0.05692736	0.00100627	0.01499043	0.0033031	0.57777	0.0648481	0.357382	0.511854	0.0492829	0.216901
11161	-11114.59	-11121.32	6.7387	0.383516	0.038003	0.184203	0.0006363838	-0.73689	-3.06384	-1.47203	0.1505375	0.002657248	0.05692736	0.00100627	0.01499043	0.0033031	0.57777	0.0648481	0.357382	0.4786	0.0467082	0.229459
11162	-11114.63	-11121.76	7.128728	0.383417	0.0408198	0.197443	0.0005372545	-0.73689	-2.98869	-1.40189	0.1503959	0.002283852	0.05692736	0.0007573025	0.01094804	0.0033031	0.520267	0.15792	0.321813	0.4786	0.0503532	0.246132
11163	-11113.6	-11121.02	7.41975	0.382985	0.0399495	0.197417	0.000104712	-0.73689	-2.99962	-1.39983	0.1503959	0.002153975	0.05692736	0.0004427801	0.01094804	0.0033031	0.0927544	0.849872	0.0573736	0.4786	0.049806	0.24664
11164	-11118.2	-11125.86	7.659872	0.356202	0.047368	0.19598	0.000104712	-0.809409	-2.82888	-1.40714	0.1503959	0.002153975	0.05012596	0.0004427801	0.01094804	0.0033031	0.0927544	0.849872	0.0573736	0.445121	0.0590791	0.244844
11165	-11116.46	-11123.66	7.191169	0.399161	0.0497836	0.196265	0.000104712	-0.69551	-2.77903	-1.40568	0.1503959	0.002889629	0.05012596	0.0006775216	0.01094804	0.003393343	0.0927544	0.849872	0.0573736	0.49882	0.0620986	0.245201
11166	-11117.14	-11124.08	6.947354	0.367713	0.0477052	0.196621	0.0004599187	-0.778562	-2.82926	-1.40568	0.1503959	0.002889629	0.05012596	0.0007619643	0.01094804	0.005541376	0.0927544	0.849872	0.0573736	0.459066	0.0590566	0.245201
11167	-11116.11	-11123.07	6.959252	0.365676	0.041849	0.180246	0.0004599187	-0.784123	-2.96159	-1.49285	0.1503959	0.002889629	0.05012596	0.0005035157	0.01253984	0.006847972	0.0927544	0.849872	0.0573736	0.45652	0.0517364	0.224732
11168	-11116.29	-11122.85	6.565834	0.387609	0.0448646	0.170726	0.0004599187	-0.725803	-2.89127	-1.54725	0.1503959	0.002889629	0.05012596	0.001186948	0.0117297	0.006884392	0.306569	0.649579	0.0438521	0.483936	0.0555058	0.212833
11169	-11117.16	-11123.96	6.796508	0.387609	0.0412123	0.160582	0.0004599187	-0.725803	-2.9771	-1.60867	0.1503959	0.002520124	0.05012596	0.0007335348	0.0132003	0.006846545	0.306569	0.649579	0.0438521	0.483936	0.0509405	0.200153
11170	-11112.72	-11120.07	7.353735	0.379594	0.0426247	0.172459	0.0004599187	-0.746721	-2.94303	-1.53712	0.1503959	0.00337649	0.05012596	0.0003866083	0.01138958	0.003797516	0.356834	0.0750369	0.568129	0.473918	0.052706	0.214999
11171	-11113.56	-11120.8	7.239779	0.397434	0.0435787	0.169787	0.0004599187	-0.700742	-2.92065	-1.55278	0.1503959	0.003579306	0.05546514	0.0003866083	0.01138958	0.003797516	0.595499	0.0947531	0.309748	0.496217	0.0538985	0.211659
11172	-11112.56	-11119.72	7.15987	0.38488	0.0412668	0.17423	0.0004599187	-0.732877	-2.97576	-1.52688	0.1497298	0.003579306	0.05546514	0.0003866083	0.01314982	0.003797516	0.595499	0.0947531	0.309748	0.480525	0.0510086	0.217212
11173	-11112.68	-11119.76	7.078498	0.38488	0.0396579	0.182104	0.0004599187	-0.732877	-3.01599	-1.48256	0.1497298	0.002196377	0.05115257	0.0006036257	0.01649995	0.003696966	0.241423	0.177694	0.580883	0.480525	0.0489975	0.227055
11174	-11115.12	-11121.7	6.583478	0.401412	0.0386093	0.200379	4.43271e-05	-0.689733	-3.03227	-1.38462	0.1497298	0.002196377	0.04752566	0.001301613	0.01649995	0.004029937	0.252158	0.14113	0.606712	0.50171	0.0482063	0.250418
11175	-11119.01	-11125.81	6.800747	0.41494	0.0452544	0.163584	4.43271e-05	-0.656586	-2.87329	-1.58755	0.1497298	0.00199544	0.05702231	0.001755894	0.009840792	0.004029937	0.252158	0.14113	0.606712	0.518619	0.0565126	0.204425
11176	-11113.3	-11120.28	6.982215	0.382965	0.0452544	0.178749	4.43271e-05	-0.736785	-2.87329	-1.49887	0.1497298	0.001741418	0.05702231	0.001406152	0.01446686	0.002970002	0.153794	0.476166	0.37004	0.47865	0.0565126	0.223381
11177	-11112	-11118.71	6.709167	0.382965	0.0423116	0.193026	4.43271e-05	-0.736785	-2.9406	-1.42202	0.1559877	0.002554135	0.05702231	0.001406152	0.01387617	0.002970002	0.408252	0.332981	0.258768	0.47865	0.0528341	0.241227
11178	-11111.24	-11118.02	6.78086	0.376055	0.0372993	0.191874	4.43271e-05	-0.754995	-3.06683	-1.42801	0.1559877	0.001931135	0.05702231	0.0009534749	0.01387617	0.00449671	0.332045	0.270825	0.397131	0.470013	0.0465688	0.239787
11179	-11113.87	-11120.7	6.826997	0.38894	0.0479538	0.181115	4.43271e-05	-0.721302	-2.8153	-1.48572	0.1559877	0.001931135	0.05514978	0.001056875	0.01005279	0.00697069	0.359508	0.293224	0.347267	0.486119	0.0598869	0.226339
11180	-11114.61	-11121.66	7.04807	0.395818	0.0479538	0.180366	4.43271e-05	-0.70377	-2.8153	-1.48987	0.1559877	0.001719741	0.05514978	0.0007763379	0.00963584	0.006926656	0.359508	0.293224	0.347267	0.494717	0.0598869	0.225402
11181	-11117.9	-11124.5	6.599399	0.419328	0.0483017	0.181902	4.43271e-05	-0.646064	-2.80806	-1.48139	0.1559877	0.001719741	0.05514978	0.001171489	0.01368202	0.006926656	0.359508	0.293224	0.347267	0.524105	0.0603217	0.227323
11182	-11120.05	-11126.93	6.87803	0.419313	0.0482867	0.183288	2.937877e-05	-0.646064	-2.80806	-1.47372	0.1559877	0.0007042301	0.05514978	0.001627971	0.01368202	0.006926656	0.359508	0.293224	0.347267	0.524105	0.0603217	0.229073
11183	-11116.25	-11123.44	7.196327	0.395302	0.0482867	0.184515	2.937877e-05	-0.705035	-2.80806	-1.46704	0.1559877	0.0007042301	0.05137083	0.001627971	0.01057948	0.005833515	0.37696	0.307459	0.315581	0.494091	0.0603217	0.230607
11184	-11114.95	-11121.91	6.956979	0.395302	0.0453235	0.184388	2.937877e-05	-0.705035	-2.87143	-1.46773	0.1559877	0.0007465646	0.05137083	0.002347464	0.01057948	0.005786116	0.37696	0.307459	0.315581	0.494091	0.0566177	0.230448
11185	-11115.43	-11122.97	7.541147	0.377996	0.0414296	0.184388	2.937877e-05	-0.749807	-2.96133	-1.46773	0.1559877	0.0007465646	0.05181977	0.0014425	0.009697139	0.003177864	0.0425169	0.433138	0.524345	0.472458	0.0517503	0.230448
11186	-11112.82	-11120.32	7.496437	0.389894	0.0391856	0.18266	2.937877e-05	-0.718811	-3.01705	-1.47714	0.1559877	0.0007756139	0.05315854	0.0014425	0.01240129	0.002244425	0.0425169	0.433138	0.524345	0.487331	0.0489452	0.228289
11187	-11111.54	-11118.64	7.094527	0.389894	0.0401753	0.18266	2.937877e-05	-0.718811	-2.99209	-1.47714	0.1559877	0.001351568	0.05315854	0.001902265	0.01240129	0.002244425	0.0274303	0.279444	0.693126	0.487331	0.0501824	0.228289
11188	-11111.39	-11118.54	7.153756	0.370895	0.0418252	0.174324	2.937877e-05	-0.768771	-2.95182	-1.52386	0.1478726	0.001444111	0.05200881	0.001328754	0.01651273	0.002656829	0.0274303	0.279444	0.693126	0.463583	0.0522448	0.217869
11189	-11114.78	-11121.66	6.876613	0.38028	0.0418252	0.167974	2.937877e-05	-0.74378	-2.95182	-1.56098	0.1478726	0.001667172	0.04564471	0.002035043	0.01355836	0.003620179	0.072867	0.742328	0.184805	0.475314	0.0522448	0.209931
11190	-11111.07	-11117.7	6.634387	0.393223	0.0388251	0.177638	2.937877e-05	-0.71031	-3.0263	-1.50503	0.1478726	0.002380229	0.05447621	0.0009847059	0.01136564	0.006763225	0.072867	0.742328	0.184805	0.491492	0.0484946	0.222011
11191	-11111.93	-11118.6	6.661765	0.384125	0.0411957	0.174264	2.937877e-05	-0.733719	-2.96699	-1.52421	0.1478726	0.002380229	0.0552332	0.0009751943	0.01166007	0.007118722	0.072867	0.742328	0.184805	0.48012	0.051458	0.217794
11192	-11113.6	-11120.38	6.773905	0.40485	0.0420161	0.172205	5.571195e-05	-0.681233	-2.94789	-1.53625	0.1478726	0.002380229	0.05292741	0.000645862	0.01166007	0.008313661	0.072867	0.742328	0.184805	0.505993	0.0524504	0.215186
11193	-11114.03	-11120.95	6.918553	0.382442	0.0385973	0.182128	0.0004112646	-0.73911	-3.04214	-1.48216	0.1478726	0.001857268	0.05292741	0.0007028989	0.01166007	0.007043129	0.072867	0.742328	0.184805	0.477539	0.0477325	0.227146
11194	-11113.84	-11120.62	6.783636	0.388767	0.0385298	0.18068	0.0004112646	-0.722689	-3.04391	-1.49016	0.1478726	0.002643677	0.05144361	0.0007028989	0.009074383	0.008359344	0.18578	0.343045	0.471175	0.485445	0.0476482	0.225336
11195	-11113.57	-11120.47	6.896101	0.388787	0.0401589	0.177828	0.0004112646	-0.722637	-3.00206	-1.50611	0.1478726	0.003315196	0.05144361	0.0006793794	0.009074383	0.005911986	0.0871689	0.891297	0.0215339	0.48547	0.0496846	0.221771
11196	-11115.22	-11122.05	6.834263	0.404717	0.0440749	0.182483	0.0004112646	-0.682439	-2.9081	-1.48021	0.1478726	0.002112709	0.05144361	0.0008351158	0.009074383	0.008485785	0.0871689	0.891297	0.0215339	0.505383	0.0545796	0.22759
11197	-11117.02	-11124.14	7.11744	0.377658	0.0459597	0.182483	0.0004112646	-0.751711	-2.86584	-1.48021	0.1512346	0.003368313	0.05144361	0.0006255652	0.007355475	0.005879794	0.0871689	0.891297	0.0215339	0.471559	0.0569355	0.22759
11198	-11115.57	-11122.83	7.258787	0.377658	0.0430471	0.177219	0.0004112646	-0.751711	-2.93192	-1.50955	0.1512346	0.003368313	0.05144361	0.0003886429	0.007384791	0.006806956	0.0871689	0.891297	0.0215339	0.471559	0.0532948	0.22101
11199	-11117.78	-11125.02	7.245461	0.378016	0.044569	0.176965	0.00076893	-0.751711	-2.90498	-1.51302	0.1512346	0.002576735	0.05144361	0.0005594716	0.007384791	0.006562886	0.0871689	0.891297	0.0215339	0.471559	0.0547501	0.220245
11200	-11117.58	-11124.65	7.069628	0.396241	0.0445878	0.181779	0.0008664047	-0.704779	-2.90677	-1.4866	0.1512346	0.002796679	0.05144361	0.0006969441	0.007384791	0.006086493	0.0871689	0.891297	0.0215339	0.494218	0.0546517	0.22614
11201	-11121.05	-11128.17	7.127435	0.389074	0.0412978	0.180217	0.0008664047	-0.723072	-2.985	-1.49527	0.1512346	0.003022965	0.05144361	0.000855278	0.006354425	0.004578071	0.0871689	0.891297	0.0215339	0.485259	0.0505393	0.224188
11202	-11113.8	-11120.92	7.117512	0.38974	0.0467599	0.17444	0.000294866	-0.719889	-2.84591	-1.52472	0.1458845	0.002345496	0.05144361	0.000855278	0.01034717	0.004578071	0.0871689	0.891297	0.0215339	0.486806	0.0580813	0.217682
11203	-11116.74	-11123.93	7.195468	0.40243	0.0467599	0.16048	0.000294866	-0.687823	-2.84591	-1.60828	0.1458845	0.002370553	0.05144361	0.0007276664	0.01034717	0.004578071	0.0871689	0.891297	0.0215339	0.502669	0.0580813	0.200231
11204	-11114.84	-11122.13	7.293935	0.374306	0.0467599	0.17978	0.000294866	-0.760327	-2.84591	-1.49452	0.1381595	0.002370553	0.05144361	0.0005882882	0.01239045	0.004363738	0.800718	0.00147576	0.197807	0.467514	0.0580813	0.224357
11205	-11114.86	-11122.24	7.371744	0.382389	0.0467599	0.1827	0.000294866	-0.738946	-2.84591	-1.47838	0.1381595	0.002370553	0.0479485	0.0003724502	0.01533707	0.004819214	0.800718	0.00147576	0.197807	0.477617	0.0580813	0.228006
11206	-11116.18	-11123.5	7.31511	0.389198	0.0477391	0.185979	0.0006983878	-0.722318	-2.8336	-1.46274	0.1381595	0.002370553	0.04444249	0.0004716176	0.01533707	0.004453392	0.358084	0.000659965	0.641256	0.485625	0.0588009	0.231601
11207	-11115.35	-11122.58	7.226431	0.378877	0.0486241	0.186653	0.0006983878	-0.749244	-2.81496	-1.45911	0.1386094	0.002436779	0.04444249	0.0009746781	0.01341779	0.003072277	0.358084	0.000659965	0.641256	0.472724	0.0599071	0.232443
11208	-11116.74	-11123.86	7.124486	0.376392	0.0443325	0.176944	0.0006983878	-0.755837	-2.90877	-1.51273	0.1386094	0.002479172	0.04444249	0.0009746781	0.01901246	0.00251542	0.358084	0.000659965	0.641256	0.469617	0.0545427	0.220307
11209	-11117.69	-11125.23	7.543141	0.376392	0.0388054	0.200473	0.0006983878	-0.755837	-3.04421	-1.38742	0.1386094	0.002671272	0.04444249	0.0006897172	0.01275206	0.00161797	0.358084	0.000659965	0.641256	0.469617	0.0476338	0.249719
11210	-11112.91	-11120.23	7.321179	0.376098	0.0440489	0.191612	0.0004037139	-0.755837	-2.90852	-1.43125	0.1430994	0.002817907	0.05036966	0.0007037068	0.01452342	0.002110361	0.71393	0.000294114	0.285776	0.469617	0.0545565	0.23901
11211	-11111.43	-11118.55	7.121254	0.375926	0.0385291	0.189986	0.0002317107	-0.755837	-3.03923	-1.43888	0.1430994	0.002817907	0.05036966	0.0007037068	0.01452342	0.002721903	0.403372	0.000613403	0.596014	0.469617	0.0478717	0.237193
11212	-11113.01	-11120	6.987265	0.377332	0.0359146	0.18399	0.0002317107	-0.752101	-3.10994	-1.47099	0.1430994	0.003026814	0.05036966	0.0007967643	0.01452342	0.002733282	0.403372	0.000613403	0.596014	0.471375	0.0446036	0.229698
11213	-11114.92	-11121.9	6.98362	0.401851	0.0342481	0.182758	0.0002317107	-0.689107	-3.15777	-1.47772	0.1430994	0.003171455	0.05036966	0.0007304745	0.0126115	0.002733282	0.127605	0.000896924	0.871498	0.502024	0.0425205	0.228158
11214	-11112.29	-11119.6	7.313629	0.401851	0.0374227	0.182758	0.0002317107	-0.689107	-3.06855	-1.47772	0.1430994	0.002232554	0.05036966	0.0006718358	0.0126115	0.002471971	0.127605	0.000896924	0.871498	0.502024	0.0464887	0.228158
11215	-11112.02	-11119.15	7.133235	0.378753	0.0341529	0.181663	3.820985e-05	-0.747828	-3.15488	-1.48267	0.1430994	0.002799099	0.05036966	0.0005370039	0.0126115	0.003565322	0.127605	0.000896924	0.871498	0.473394	0.0426434	0.227031
11216	-11113.11	-11120.19	7.071831	0.380114	0.0341529	0.180689	3.820985e-05	-0.74424	-3.15488	-1.48804	0.1430994	0.003219361	0.05321186	0.0006327276	0.0126115	0.002795463	0.127605	0.000896924	0.871498	0.475095	0.0426434	0.225814
11217	-11112.97	-11119.78	6.819383	0.394805	0.0364692	0.173358	3.820985e-05	-0.706318	-3.08919	-1.52947	0.161205	0.002980048	0.05321186	0.0009166376	0.01705587	0.002282905	0.526768	0.00709702	0.466135	0.493458	0.0455387	0.21665
11218	-11115.96	-11122.78	6.81821	0.424165	0.0393405	0.191299	3.820985e-05	-0.63458	-3.01333	-1.43097	0.1435952	0.002980048	0.05344652	0.0006704037	0.0166121	0.003177508	0.526768	0.00709702	0.466135	0.530158	0.0491279	0.239077
11219	-11111.78	-11118.76	6.976575	0.382397	0.0422986	0.180037	3.820985e-05	-0.738253	-2.94076	-1.49166	0.1447409	0.003306247	0.05344652	0.0008572379	0.01231405	0.003177508	0.741372	0.00998833	0.24864	0.477948	0.0528255	0.224998
11220	-11112.17	-11119.08	6.914782	0.382397	0.0411733	0.17144	3.820985e-05	-0.738253	-2.96775	-1.5406	0.1447409	0.003306247	0.04768607	0.0008343083	0.01530155	0.003401357	0.794513	0.0107043	0.194783	0.477948	0.0514189	0.214252
11221	-11111.05	-11118.18	7.130723	0.391975	0.0424904	0.170343	3.820985e-05	-0.713511	-2.93623	-1.54702	0.1447409	0.002821682	0.04768607	0.0008343083	0.01140738	0.003466181	0.361267	0.0332731	0.60546	0.489921	0.0530653	0.212881
11222	-11113.63	-11120.82	7.189967	0.391975	0.0426318	0.183901	3.820985e-05	-0.713511	-2.93291	-1.47042	0.1447409	0.002520136	0.05724977	0.0006507075	0.009559889	0.004035043	0.413745	0.0305394	0.555715	0.489921	0.053242	0.229829
11223	-11110.81	-11117.62	6.818933	0.387705	0.0413397	0.184284	3.820985e-05	-0.724464	-2.96371	-1.46834	0.1447409	0.002520136	0.04917747	0.001090314	0.009559889	0.005873899	0.413745	0.0305394	0.555715	0.484584	0.0516268	0.230308
11224	-11110.99	-11118.04	7.052914	0.376716	0.0412065	0.174077	0.0002155757	-0.753693	-2.97126	-1.52635	0.1447409	0.002350297	0.04917747	0.001090314	0.01353648	0.003095644	0.413745	0.0305394	0.555715	0.470625	0.0512387	0.217327
11225	-11113.86	-11120.96	7.09437	0.358809	0.0443605	0.175904	0.0002831947	-0.802611	-2.89867	-1.51629	0.1447409	0.002231936	0.05092719	0.0008056341	0.01182625	0.005298237	0.413745	0.0305394	0.555715	0.448157	0.0550967	0.219526
11226	-11114.17	-11120.91	6.735942	0.382957	0.0408559	0.182354	0.0007130135	-0.738552	-2.99217	-1.48258	0.1447409	0.002130455	0.05092719	0.001384076	0.01421412	0.004192013	0.413745	0.0305394	0.555715	0.477805	0.0501786	0.227052
