Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	q_12	q_13	q_21	q_23	q_31	q_32	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_beta[1]	speciation_beta[2]
3357	-8374.69	-8374.4	-0.290459	0.0150203	0.0078935	0.0718951	0.00209329	0.00110007	0.0100196	-4.19835	-4.84172	-2.63255	-1.97067	0.755067	0.6144816	9.303165e-05	0.007407982	2.448738e-05	0.1129222	0.000196999	0.0005306386	0.2464451	0.0138596	0.220543	0.178053	0.196298	0.308863	0.0823836	0.00832053	0.0775561	0.200605	0.0124345	0.115902	0.299791	-4.78903	-2.55675	-1.60642	0.401746	0.481155
3358	-8367.88	-8372.3	4.41975	0.0150203	0.0250196	0.0778249	0.00209329	0.00348683	0.010846	-4.19835	-3.6881	-2.55329	-1.97067	0.755067	0.1451309	9.303165e-05	0.0001233233	6.142253e-05	0.1139026	4.435725e-05	0.0005306386	0.2471982	0.0155052	0.246729	0.199193	0.219605	0.226802	0.0921653	0.00898597	0.0805324	0.200605	0.0137574	0.123294	0.307124	-4.71209	-2.5191	-1.60642	0.425913	0.481155
3359	-8375.08	-8373.56	-1.52773	0.0150203	0.0250196	0.0778249	0.000731689	0.00121879	0.00379111	-4.19835	-3.6881	-2.55329	-3.0218	0.613096	0.5114964	0.0002484731	0.0006876283	0.0001310421	0.1094643	0.000494358	0.005642166	0.2471982	0.0144756	0.230347	0.185967	0.271422	0.211743	0.0860456	0.0122274	0.0772344	0.200605	0.0181489	0.114637	0.297754	-4.40407	-2.56091	-1.60642	0.394928	0.481155
3360	-8372.5	-8372.88	0.381242	0.0999291	0.0313168	0.0545049	0.00486788	0.00152555	0.00265512	-2.30329	-3.4636	-2.90947	-3.0218	0.613096	0.1269094	0.0002011009	0.0006876283	0.0001310421	0.1094643	0.000494358	0.003735186	0.2471982	0.012064	0.155179	0.154985	0.226204	0.176467	0.275102	0.0113899	0.082854	0.200605	0.0169058	0.122978	0.297754	-4.47503	-2.49067	-1.60642	0.394928	0.637617
3361	-8374.95	-8371.88	-3.06744	0.05717	0.0124661	0.0677442	0.00295533	0.000644418	0.00350195	-2.86173	-4.38474	-2.69202	-2.96242	0.613096	1.634866	0.0002422571	0.001211383	0.0001310421	0.1323068	0.000494358	0.00602572	0.2471982	0.0114547	0.191762	0.153243	0.214779	0.167554	0.261207	0.0105133	0.080087	0.19432	0.0172967	0.131761	0.319699	-4.55511	-2.52464	-1.63825	0.497874	0.637617
3362	-8375.89	-8370.47	-5.42312	0.0238461	0.0530563	0.40415	0.00123269	0.00274268	0.0208921	-3.73613	-2.9364	-0.905968	-2.96242	0.816569	5.845553	0.005026128	0.0002043009	0.0001322031	0.1523284	0.000494358	0.003861581	0.2471982	0.0114547	0.191762	0.153243	0.214779	0.167554	0.261207	0.014969	0.091886	0.185877	0.0246273	0.151173	0.305808	-4.20177	-2.38721	-1.68267	0.497874	0.637617
3363	-8375.88	-8369.66	-6.22527	0.0457803	0.0530563	0.0260909	0.00236656	0.00274268	0.00134874	-3.0839	-2.9364	-3.64617	-2.96242	-0.914302	6.647132	0.003205012	0.0002043009	0.0001510659	0.1644715	0.000494358	0.003861581	0.2627002	0.00678691	0.113619	0.421538	0.0562504	0.27381	0.127996	0.014969	0.091886	0.178064	0.0253183	0.155414	0.301174	-4.20177	-2.38721	-1.72561	0.525545	0.750431
3364	-8378.41	-8371.81	-6.60351	0.0457803	0.253058	0.0419985	0.00116102	0.00641771	0.00106511	-3.0839	-1.37414	-3.17012	-3.67456	-0.914302	5.329173	0.0001773879	0.00302433	0.001545947	0.1646808	0.0001865899	0.0001080857	0.247158	0.00864131	0.144664	0.536715	0.0716198	0.0753926	0.162968	0.014969	0.0879293	0.178655	0.0245772	0.144369	0.29333	-4.20177	-2.43122	-1.7223	0.49584	0.331578
3365	-8369.78	-8371.65	1.86646	0.0457803	0.120171	0.0885897	0.00116102	0.00304761	0.00224669	-3.0839	-2.11884	-2.42374	-3.67456	-0.914302	0.5042993	0.0002023186	6.461056e-05	0.001545947	0.1826518	0.0001327883	6.141959e-06	0.2586117	0.00811133	0.210887	0.503798	0.0672273	0.0570035	0.152973	0.014969	0.0952032	0.178655	0.0245772	0.156312	0.29333	-4.20177	-2.35174	-1.7223	0.49584	0.693179
3366	-8372.66	-8371.84	-0.818224	0.0433595	0.243002	0.0678736	0.00148419	0.00831791	0.0023233	-3.13823	-1.41469	-2.69011	-3.37466	-1.57197	1.077894	0.0002023186	0.0003252057	0.001545947	0.1595854	0.0001327883	5.904231e-05	0.2586117	0.00230391	0.214882	0.369296	0.0685009	0.189146	0.155871	0.014969	0.0929377	0.178566	0.0245772	0.152592	0.293183	-4.20177	-2.37583	-1.7228	0.49584	0.874402
3367	-8376.51	-8375.28	-1.23466	0.0870799	0.243002	0.0678736	0.00298073	0.00831791	0.0023233	-2.44093	-1.41469	-2.69011	-3.37466	-1.43664	1.894248	0.0007712224	0.0001934193	0.001545947	0.1595854	0.0001327883	5.904231e-05	0.23204	0.0015675	0.146198	0.251256	0.43581	0.128688	0.0364816	0.0112087	0.088411	0.174624	0.0184033	0.14516	0.28671	-4.49106	-2.42576	-1.74512	0.49584	0.874402
3368	-8377.14	-8371.23	-5.90276	0.0135454	0.275431	0.0367671	0.000357984	0.0072792	0.000971696	-4.30171	-1.28942	-3.30315	-3.63331	-1.43664	5.050572	0.00240461	0.001117831	2.243617e-05	0.1548508	3.054061e-05	0.001021576	0.246137	0.00192619	0.179652	0.30875	0.306706	0.158135	0.0448297	0.0165998	0.0996615	0.177618	0.0265039	0.159124	0.283593	-4.09837	-2.30598	-1.72812	0.467903	0.582383
3369	-8378.23	-8369.91	-8.32086	0.0324456	0.062667	0.011838	0.000857487	0.00165619	0.000312859	-3.42819	-2.76992	-4.43644	-3.63331	1.05878	5.050572	0.003234247	0.0008646333	7.77877e-05	0.1471323	0.0002135254	0.0004725554	0.246137	0.00192619	0.179652	0.30875	0.306706	0.158135	0.0448297	0.0165998	0.0996615	0.185607	0.025094	0.150659	0.280583	-4.09837	-2.30598	-1.68413	0.41324	2.28899
3370	-8375.28	-8373.54	-1.73983	0.0366789	0.11232	0.011838	0.000969366	0.00296843	0.000312859	-3.30555	-2.18641	-4.43644	-3.63331	1.05878	1.094035	0.002435176	0.0008646333	7.77877e-05	0.1541174	6.55911e-05	0.0004725554	0.246137	0.00812214	0.141624	0.243395	0.241784	0.124662	0.240413	0.0154652	0.109189	0.202249	0.0233789	0.165062	0.305742	-4.16916	-2.21467	-1.59825	0.41324	0.33597
3371	-8377.73	-8373.36	-4.36646	0.0179401	0.11552	0.0246298	0.000474129	0.00305301	0.000650927	-4.02072	-2.15831	-3.7038	-3.63331	1.20816	0.9517289	0.002051975	0.0008646333	0.001030287	0.1461006	0.0002151201	0.006701034	0.246137	0.00853494	0.148822	0.255766	0.254072	0.130998	0.201807	0.0154048	0.098925	0.202259	0.0223537	0.143549	0.293495	-4.17308	-2.31339	-1.59821	0.372313	0.0151484
3372	-8372.04	-8370.32	-1.72166	0.13737	0.051665	0.0439442	0.00415238	0.00156171	0.00132833	-1.98508	-2.96297	-3.12484	-3.499	-0.681325	0.4264376	0.0001758159	0.0008646333	0.0001137369	0.1457519	0.004001332	0.006701034	0.246137	0.00686672	0.119734	0.205774	0.204412	0.300852	0.162362	0.0154048	0.0973923	0.202259	0.0228608	0.144531	0.300153	-4.17308	-2.32901	-1.59821	0.394744	0.0151484
3373	-8375.44	-8373.12	-2.32158	0.0128338	0.231743	0.297734	0.000464704	0.00839125	0.0107808	-4.35567	-1.46213	-1.21155	-3.31844	1.46413	1.071807	0.001017027	0.0004294379	6.545602e-05	0.1370124	0.0003049996	0.006701034	0.2450283	0.00686672	0.119734	0.205774	0.204412	0.300852	0.162362	0.0154048	0.0992739	0.21167	0.0228608	0.147323	0.314119	-4.17308	-2.30987	-1.55273	0.394744	0.0151484
3374	-8374.1	-8369.28	-4.82154	0.211991	0.0411609	0.291461	0.00287898	0.000558992	0.00395823	-1.55121	-3.19027	-1.23285	-4.29911	0.0508879	3.099412	0.001481499	0.0004294379	6.545602e-05	0.15561	0.0003049996	0.001621852	0.2481397	0.00465181	0.0811128	0.1394	0.404211	0.20381	0.166814	0.0166121	0.0992739	0.21398	0.023351	0.139546	0.300785	-4.09762	-2.30987	-1.54187	0.340511	0.0151484
3375	-8374.15	-8374.68	0.531349	0.0647828	0.0411609	0.0302876	0.00822942	0.0052287	0.00384746	-2.73671	-3.19027	-3.49702	-2.06333	0.0508879	2.488027	0.001481499	0.0004294379	0.0002724728	0.161662	0.002598303	0.003534493	0.2541693	0.00060935	0.0221273	0.153147	0.469205	0.236581	0.118331	0.0186374	0.0985096	0.207726	0.0265679	0.140427	0.296117	-3.98259	-2.3176	-1.57154	0.354536	0.0151484
3376	-8375.14	-8368.99	-6.14216	0.0262078	0.00895212	0.0375461	0.0033292	0.0011372	0.00476952	-3.6417	-4.71587	-3.28219	-2.06333	0.19892	4.918278	0.0003141492	5.217102e-05	0.0002049724	0.161662	0.002598303	0.002264704	0.2430996	0.00060935	0.0221273	0.153147	0.469205	0.236581	0.118331	0.0186374	0.113748	0.207726	0.0257582	0.157207	0.287091	-3.98259	-2.17377	-1.57154	0.323582	3.28046
3377	-8371.82	-8370.25	-1.56881	0.0188234	0.0129761	0.0102321	0.00239115	0.00164836	0.00129979	-3.97266	-4.34465	-4.58223	-2.06333	0.19892	0.604268	3.199344e-05	2.879024e-06	0.0002049724	0.161662	0.002598303	0.002264704	0.2430996	0.000708203	0.025717	0.0157645	0.545322	0.27496	0.137528	0.0214652	0.110114	0.222198	0.0296664	0.152185	0.307094	-3.84132	-2.20624	-1.50418	0.323582	3.19721
3378	-8373.19	-8372.26	-0.927375	0.0329789	0.0264538	0.0102321	0.00346884	0.0027825	0.00107625	-3.41189	-3.63236	-4.58223	-2.25205	-1.01138	3.244574	0.001961938	2.879024e-06	0.0001102068	0.1435205	0.002598303	0.002264704	0.2627458	0.00071658	0.27456	0.015951	0.291405	0.278213	0.139155	0.0144441	0.096231	0.222198	0.0199627	0.132998	0.307094	-4.23747	-2.341	-1.50418	0.323582	0.355945
3379	-8372.32	-8371.09	-1.23386	0.0329789	0.0245948	0.0407057	0.00154933	0.00115545	0.00191233	-3.41189	-3.70522	-3.20139	-3.05805	-0.117962	1.664331	0.001158444	2.879024e-06	0.0001294724	0.1435205	0.002598303	0.002264704	0.2627458	0.000549074	0.210379	0.245981	0.223287	0.213178	0.106626	0.0182578	0.0959954	0.213388	0.0253003	0.133024	0.295698	-4.00316	-2.34345	-1.54464	0.326226	2.52089
3380	-8368.36	-8369.89	1.53442	0.0255366	0.0118737	0.0738106	0.00222365	0.00103393	0.00642723	-3.66764	-4.43343	-2.60625	-2.44096	1.00158	1.329189	0.0005800421	2.879024e-06	0.0001294724	0.1435205	0.002598303	0.001602896	0.2627458	0.000761357	0.187417	0.341082	0.309614	0.0132752	0.14785	0.0175568	0.102247	0.204442	0.025155	0.146497	0.292918	-4.04231	-2.28036	-1.58747	0.359611	0.462848
3381	-8366	-8367.21	1.20223	0.0387113	0.0118737	0.0352132	0.00337087	0.00103393	0.00306627	-3.25162	-4.43343	-3.34633	-2.44096	-0.190853	0.6289216	6.91879e-06	5.266118e-05	0.0001294724	0.1577498	0.002598303	0.001602896	0.2534915	0.00171937	0.283511	0.235836	0.115064	0.0299794	0.33389	0.0192127	0.102247	0.2101	0.027547	0.146601	0.301239	-3.95218	-2.28036	-1.56017	0.360321	0.554474
3382	-8367.88	-8369.57	1.68857	0.0568388	0.0136317	0.0352132	0.00494936	0.00118701	0.00306627	-2.86754	-4.29536	-3.34633	-2.44096	-0.698955	0.6289216	0.0003137008	5.266118e-05	5.863857e-06	0.1577498	0.002598303	0.001602896	0.2534915	0.00336577	0.33687	0.280223	0.13672	0.0356217	0.207201	0.0210705	0.111701	0.213462	0.0286947	0.152119	0.290702	-3.85988	-2.19193	-1.54429	0.308837	2.0224
3383	-8373.63	-8371.28	-2.35536	0.0148314	0.0136317	0.0352132	0.00248929	0.00228792	0.00591015	-4.21101	-4.29536	-3.34633	-1.78475	0.733101	1.856216	0.0002311988	0.0004039689	6.323015e-05	0.1715101	0.003108349	0.001602896	0.274573	0.00336577	0.33687	0.280223	0.13672	0.0356217	0.207201	0.019816	0.103064	0.216642	0.0288531	0.150067	0.315442	-3.92127	-2.2724	-1.52951	0.375729	2.29678
3384	-8377.91	-8370.6	-7.31757	0.0100525	0.0136317	0.0352132	0.000554931	0.000752511	0.00194388	-4.59993	-4.29536	-3.34633	-2.89673	1.8609	0.3735075	4.155371e-05	0.0004039689	6.323015e-05	0.1248992	0.003108349	0.01165459	0.280754	0.00341551	0.32707	0.284364	0.13874	0.0361481	0.210263	0.0149985	0.102476	0.223487	0.0216992	0.148258	0.323331	-4.1998	-2.27812	-1.4984	0.369322	2.84061
3385	-8374.36	-8370.9	-3.46227	0.0100525	0.0278226	0.0127981	0.000554931	0.0015359	0.000706497	-4.59993	-3.58191	-4.35846	-2.89673	-1.23889	0.2520144	0.0001755615	0.000237924	0.000760259	0.1561463	0.003108349	0.0006434779	0.2820545	0.00274161	0.262538	0.228257	0.111366	0.22632	0.168777	0.0212922	0.105942	0.23236	0.028927	0.14393	0.315678	-3.84941	-2.24486	-1.45947	0.306435	0.601408
3386	-8370.23	-8371.63	1.39717	0.0100525	0.0457239	0.0187741	0.00199873	0.00909124	0.00373283	-4.59993	-3.08513	-3.97528	-1.61531	-1.23889	0.05592907	1.422598e-05	5.865455e-05	0.0006162482	0.1540334	0.003108349	0.0006434779	0.2820545	0.00248025	0.23751	0.378309	0.100749	0.128264	0.152687	0.0212922	0.109034	0.22308	0.0300659	0.153962	0.315004	-3.84941	-2.2161	-1.50022	0.345052	0.601408
3387	-8368.44	-8369.24	0.791842	0.0382685	0.0491911	0.0611471	0.00218525	0.00280897	0.0034917	-3.26313	-3.01204	-2.79447	-2.86289	-1.23889	0.6853586	0.0003907661	5.865455e-05	0.0006162482	0.1540334	0.002562882	0.0006434779	0.2518039	0.000964745	0.0923843	0.162693	0.131515	0.138595	0.473848	0.0179266	0.107538	0.22308	0.0238909	0.143316	0.297301	-4.02147	-2.22991	-1.50022	0.287213	0.601408
3388	-8373.86	-8369.43	-4.42783	0.07207	0.0484826	0.17605	0.00250878	0.00168769	0.00612836	-2.63012	-3.02655	-1.73699	-3.35784	-3.10017	2.196761	0.0009163101	3.6285e-05	0.0006162482	0.144418	0.002562882	7.630507e-05	0.2681255	0.00063462	0.0607714	0.449211	0.0865121	0.0911694	0.311702	0.0180145	0.1074	0.225121	0.024008	0.143132	0.300021	-4.01658	-2.2312	-1.49112	0.287213	0.458409
3389	-8372.15	-8368.8	-3.34543	0.07207	0.0327647	0.0502313	0.00250878	0.00114055	0.00174857	-2.63012	-3.41841	-2.99112	-3.35784	-0.820555	5.094727	0.002139814	0.00127951	2.801326e-05	0.144418	0.002562882	7.630507e-05	0.2577617	0.000489822	0.0469055	0.346717	0.0667732	0.0703678	0.468747	0.0209467	0.110314	0.225121	0.0278394	0.146614	0.299199	-3.86577	-2.20442	-1.49112	0.284471	0.458409
3390	-8369.93	-8369.61	-0.32275	0.0047762	0.0104396	0.0502313	0.00150934	0.00329905	0.0158738	-5.34411	-4.56215	-2.99112	-1.15197	1.14879	0.5101709	0.0001512911	0.001158835	7.301042e-05	0.144418	0.002562882	1.363643e-05	0.2577617	0.000509724	0.0488113	0.360804	0.0694862	0.0732269	0.447162	0.0149482	0.110314	0.23032	0.019867	0.146614	0.306109	-4.20317	-2.20442	-1.46828	0.284471	1.54793
3391	-8376.88	-8369.76	-7.11781	0.0047762	0.0158862	0.0502313	0.000560139	0.00186308	0.00589099	-5.34411	-4.14231	-2.99112	-2.14322	1.14879	3.722172	0.001967137	0.001876841	0.0001096958	0.144418	0.001982129	0.0008729997	0.2413167	0.000684691	0.0655662	0.141394	0.0933379	0.0983627	0.600654	0.0175971	0.1092	0.224372	0.0240088	0.148988	0.306125	-4.04002	-2.21458	-1.49445	0.310687	2.03073
3392	-8378.64	-8375.15	-3.49163	0.0507095	0.0158862	0.0502313	0.00594707	0.00186308	0.00589099	-2.98164	-4.14231	-2.99112	-2.14322	-1.1495	3.683294	0.004249706	0.001876841	0.0006368274	0.144418	0.001982129	0.005209852	0.2327385	0.000455713	0.0436392	0.304975	0.0621234	0.0668108	0.521995	0.0193446	0.0952244	0.214863	0.0263931	0.129921	0.29315	-3.94534	-2.35152	-1.53776	0.310687	0.239525
3393	-8376.64	-8370.73	-5.9115	0.0507095	0.0427082	0.084049	0.00318111	0.00267917	0.00527256	-2.98164	-3.15336	-2.47635	-2.76888	-1.1495	6.616394	0.002259318	0.0006594955	0.0002881216	0.1710924	0.001982129	0.00557991	0.2327385	0.000455105	0.0449152	0.304569	0.0620405	0.0667217	0.521299	0.0193446	0.110671	0.220004	0.0263931	0.150995	0.300165	-3.94534	-2.20119	-1.51411	0.310687	0.239525
3394	-8376.43	-8372.14	-4.2832	0.0552151	0.0605006	0.142039	0.00487487	0.00534153	0.0125405	-2.89652	-2.8051	-1.95165	-2.42714	-0.234121	6.616394	0.001631025	0.0007785257	0.0002881216	0.1710924	0.002365896	0.00557991	0.2555725	0.0011102	0.109567	0.0561135	0.109587	0.162763	0.56086	0.0214534	0.120308	0.224982	0.0304719	0.170883	0.319559	-3.84187	-2.1177	-1.49173	0.35092	0.239525
3395	-8385.25	-8380.14	-5.1109	0.0671831	0.0605006	0.0114297	0.00593151	0.00534153	0.00100911	-2.70033	-2.8051	-4.47154	-2.42714	-0.854056	3.051083	0.008459396	0.0007785257	0.0002881216	0.1744122	0.002365896	0.0213197	0.2555725	0.0011102	0.109567	0.0561135	0.109587	0.162763	0.56086	0.0178279	0.120308	0.219248	0.0252881	0.170652	0.310995	-4.02699	-2.1177	-1.51755	0.34957	1.54936
3396	-8382.52	-8377.89	-4.63105	0.0194805	0.0374103	0.0671982	0.0013178	0.00253071	0.00454578	-3.93834	-3.28581	-2.70011	-2.69345	-0.854056	2.384296	0.002596611	0.00486818	0.0002881216	0.1788181	0.007166827	0.01580773	0.2555725	0.000920146	0.0908109	0.0465077	0.262012	0.1349	0.464849	0.0215309	0.106215	0.219248	0.0305407	0.150662	0.310995	-3.83826	-2.24229	-1.51755	0.34957	0.440637
3397	-8377.77	-8375.45	-2.31748	0.0185621	0.0263487	0.0671982	0.00239037	0.0033931	0.00865358	-3.98663	-3.63634	-2.70011	-2.04967	-0.854056	1.554854	0.0003902552	0.00486818	7.713805e-05	0.1934107	0.007166827	3.043706e-05	0.2555725	0.0109067	0.0947197	0.0622053	0.27329	0.140707	0.418171	0.0219629	0.106215	0.212593	0.0311534	0.150662	0.301554	-3.8184	-2.24229	-1.54838	0.34957	3.87951
3398	-8377.7	-8373.29	-4.40766	0.0279426	0.00794149	0.0703307	0.00359836	0.00102268	0.00905697	-3.5776	-4.83565	-2.65455	-2.04967	-2.5791	0.762937	0.0002415902	0.00486818	7.331029e-05	0.1934107	0.001588058	0.0005314086	0.2555725	0.00792863	0.0688568	0.0452203	0.198669	0.12707	0.552256	0.0226182	0.112413	0.212593	0.032083	0.159454	0.301554	-3.789	-2.18557	-1.54838	0.34957	1.88922
3399	-8375.82	-8374.52	-1.2944	0.00371008	0.0513166	0.0703307	0.000432757	0.00598574	0.00820361	-5.5967	-2.96974	-2.65455	-2.14863	0.0006979	1.053985	0.0002525013	0.00486818	0.000783663	0.1934107	1.281958e-06	0.0005314086	0.2571593	0.00823352	0.0715046	0.00850469	0.206309	0.131956	0.573492	0.0206069	0.128729	0.212593	0.0297679	0.185957	0.307104	-3.88213	-2.05004	-1.54838	0.367805	2.64599
3400	-8368.14	-8373.81	5.66992	0.0342844	0.0461562	0.142653	0.00261636	0.00352235	0.0108863	-3.37307	-3.07572	-1.94734	-2.5729	0.0006979	0.4275337	0.0001564214	0.0004522736	0.000783663	0.2119965	1.281958e-06	0.0005314086	0.2571593	0.00830192	0.0720986	0.00857534	0.208023	0.124745	0.578257	0.0206069	0.128729	0.207029	0.0297679	0.185957	0.299066	-3.88213	-2.05004	-1.5749	0.367805	0.182912
3401	-8372.81	-8374.98	2.17289	0.0380623	0.0368141	0.125009	0.005183	0.00501303	0.0170226	-3.26853	-3.30187	-2.07937	-1.99384	0.0006979	4.799673	0.0007534812	0.0003740771	0.000783663	0.2119965	1.281958e-06	0.002287034	0.2571593	0.0131426	0.114138	0.0135755	0.329318	0.197482	0.332344	0.0260236	0.128729	0.214166	0.0375926	0.185957	0.309375	-3.64875	-2.05004	-1.541	0.367805	0.182912
3402	-8374.84	-8373	-1.84796	0.0470468	0.0462492	0.0402116	0.00220966	0.0021722	0.00188863	-3.05661	-3.07371	-3.2136	-3.0583	0.0006979	2.844242	0.001550056	0.000740242	0.000783663	0.2119965	0.0002867127	0.002287034	0.2518619	0.0184288	0.160046	0.0190357	0.0595607	0.276911	0.466018	0.0217283	0.132102	0.208105	0.0310116	0.188541	0.297017	-3.82914	-2.02418	-1.56971	0.355745	0.182912
3403	-8376.16	-8375.11	-1.0465	0.055447	0.087108	0.0402116	0.00260419	0.00409122	0.00188863	-2.89233	-2.44061	-3.2136	-3.0583	0.0006979	2.923725	0.0005720949	0.001509639	0.000140834	0.2007805	0.0002867127	0.002287034	0.2590372	0.204814	0.171448	0.0203919	0.063804	0.0403234	0.499218	0.0217283	0.115449	0.186553	0.0327977	0.174264	0.281592	-3.82914	-2.15893	-1.67904	0.411744	0.182912
3404	-8372.13	-8369.93	-2.20248	0.0451568	0.0229313	0.0179238	0.00212089	0.00107702	0.000841833	-3.09761	-3.77525	-4.02162	-3.0583	0.0006979	1.906042	0.0005720949	0.001509639	0.0003546654	0.1925323	0.0002028794	0.002287034	0.2590372	0.176052	0.16342	0.175769	0.0209851	0.0346608	0.429113	0.0217283	0.114891	0.20286	0.0327977	0.173422	0.306207	-3.82914	-2.16377	-1.59524	0.411744	0.182912
3405	-8375.35	-8373.43	-1.92346	0.0769019	0.0266967	0.00860965	0.00361187	0.00125387	0.000404372	-2.56522	-3.62321	-4.75487	-3.0583	0.0006979	0.3938795	0.0005183769	0.001509639	0.0003817138	0.1856544	0.0002028794	0.002287034	0.2605043	0.155943	0.144754	0.155693	0.0185882	0.144923	0.380099	0.0224592	0.118757	0.211007	0.033901	0.179257	0.318505	-3.79605	-2.13068	-1.55586	0.411744	0.667193
3406	-8374.72	-8375.14	0.427591	0.031693	0.0410475	0.0141653	0.00567686	0.00735244	0.0025373	-3.45166	-3.19303	-4.25696	-1.7197	0.0006979	1.65774	0.000926537	0.001509639	0.0001528308	0.1856544	0.0008224831	0.002287034	0.2746467	0.155152	0.144019	0.154902	0.0184938	0.149262	0.37817	0.0224592	0.125285	0.232631	0.0319435	0.178191	0.330869	-3.79605	-2.07716	-1.4583	0.352268	0.667193
3407	-8373.86	-8372.84	-1.02406	0.117154	0.0617674	0.0141653	0.00666362	0.00351327	0.000805707	-2.14426	-2.78438	-4.25696	-2.86683	0.0006979	2.019906	0.000926537	0.001509639	4.096939e-05	0.1856544	0.0008224831	0.002287034	0.2746467	0.0994308	0.120606	0.322791	0.0154872	0.124996	0.31669	0.0224592	0.131544	0.223896	0.0310869	0.182077	0.309905	-3.79605	-2.02841	-1.49658	0.325086	0.667193
3408	-8371.99	-8371.69	-0.299407	0.00616635	0.0757203	0.0556767	0.000533459	0.00655067	0.00481666	-5.08865	-2.58071	-2.88819	-2.44748	0.0006979	2.019906	0.001129075	0.0003312127	1.659649e-05	0.1856544	0.0008224831	0.002287034	0.2662154	0.10706	0.129859	0.347557	0.0166755	0.134587	0.264262	0.0224592	0.124272	0.223896	0.0313253	0.173331	0.312281	-3.79605	-2.08528	-1.49658	0.332725	0.667193
3409	-8373.98	-8369.76	-4.22217	0.00616635	0.0747451	0.00973675	0.000533459	0.0064663	0.000842339	-5.08865	-2.59367	-4.63185	-2.44748	-0.662691	0.6128398	0.0001090362	0.001058551	1.659649e-05	0.1781639	0.0008224831	0.002287034	0.2662154	0.10706	0.129859	0.347557	0.0166755	0.134587	0.264262	0.0224592	0.12338	0.220278	0.0314322	0.172674	0.308284	-3.79605	-2.09248	-1.51287	0.336131	3.21363
3410	-8377.43	-8371.41	-6.01585	0.00616635	0.00762919	0.0560474	0.000533459	0.000660012	0.00484873	-5.08865	-4.87577	-2.88156	-2.44748	-0.662691	1.346942	0.0002081535	0.0007251882	0.001153761	0.1781639	0.0008224831	0.0152779	0.2635898	0.0762583	0.0924982	0.247564	0.00104307	0.394403	0.188233	0.0224592	0.119754	0.224525	0.0314322	0.167599	0.314228	-3.79605	-2.12231	-1.49377	0.336131	0.801676
3411	-8373.38	-8370.87	-2.50682	0.0451638	0.00762919	0.112676	0.00240797	0.000406761	0.00600747	-3.09746	-4.87577	-2.18324	-2.93151	-0.662691	1.312227	0.0002081535	0.0002178047	0.0001951113	0.1770531	0.0008224831	0.002766275	0.2635898	0.115592	0.140209	0.375257	0.00158108	0.0820379	0.285324	0.020515	0.121521	0.224525	0.0304364	0.18029	0.333109	-3.8866	-2.10767	-1.49377	0.39448	1.18247
3412	-8378.38	-8376.91	-1.47599	0.0321365	0.0475906	0.135904	0.00216801	0.00321057	0.00916838	-3.43776	-3.04512	-1.99581	-2.69619	-0.662691	0.9625471	0.0005447275	0.003591317	0.001696874	0.1874799	0.002265365	0.002766275	0.2794037	0.124545	0.0736175	0.40432	0.00170353	0.0883917	0.307422	0.020515	0.113086	0.224525	0.0304364	0.167775	0.333109	-3.8866	-2.17961	-1.49377	0.39448	0.181182
3413	-8373.09	-8373.92	0.824433	0.0332237	0.0197987	0.0644625	0.00161093	0.000959986	0.00312561	-3.40449	-3.92214	-2.74167	-3.02645	-0.3762	2.541811	0.001900902	2.851658e-05	0.0006075476	0.1833287	1.157904e-05	0.003934465	0.2794037	0.124545	0.0736175	0.40432	0.00170353	0.0883917	0.307422	0.0238118	0.113086	0.224525	0.035323	0.167754	0.333066	-3.73757	-2.17961	-1.49377	0.394352	0.181182
3414	-8373.8	-8372.76	-1.04711	0.0819413	0.00468693	0.0644625	0.00397311	0.000227257	0.00312561	-2.50175	-5.36298	-2.74167	-3.02645	-0.100089	1.040579	8.583563e-05	2.698652e-05	8.986985e-05	0.1890852	0.00126025	0.003934465	0.2794037	0.124545	0.0736175	0.40432	0.00170353	0.0883917	0.307422	0.0238118	0.112384	0.218253	0.035323	0.166712	0.323761	-3.73757	-2.18584	-1.5221	0.394352	0.181182
